Pipeline,hpso,Baseline,Visibility read rate,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepC_data,hpso15,15000.0,0.022709463332627113,0.0,0.0007275511713417967,6.616633836510254,82.70792295637818,82.70792295637818,78.85230323828858,1815.0493295842007,12.630757225079025,78.85230323828858,82.70792295637818,0.6994632834972293,78.85230323828858,0.0,78.85230323828858,78.85230323828858,0.0,78.85230323828858,0.0,0.0,0.0,0.009094389641772458,1815.0493295842007,0.6994632834972293
Ingest,hpso18,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010152151800685712,0.00029214825325714285,0.0001461304123428571,0.5930699847811198,0.0,0.0,0.0
Ingest_data,hpso18,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso18,150000.0,0.8675917824,0.0,0.0923540352713025,0.008341406297764633,0.0016682812595529264,0.0,0.0495973302272,0.028766341965449277,7.216199398503653e-05,0.0495973302272,0.0,0.022993553121011163,7.22993152e-05,0.0,0.0011567890432,0.6082010209133714,0.00144628435712,0.010085754470399997,0.0,0.0,0.0,0.018470807054260505,0.028766341965449277,0.022993553121011163
RCAL_data,hpso18,150000.0,0.8675917824,0.0,0.25266043041033853,12767.458619027502,2553.4917238055,0.0,9037.4144,22569.01747000719,23.010839918697872,9037.4144,0.0,1.0389954279861455,9037.4144,0.0,9037.4144,9037.4144,9037.4144,9037.4144,0.0,0.0,0.0,0.050532086082067704,22569.01747000719,1.0389954279861455
FastImg,hpso18,150000.0,0.21378756779280836,0.0,0.027460232148650246,0.0,0.0,0.0,0.0,0.0010969526589620366,7.452119583806716e-06,0.0,0.0,0.00011756433550093637,1.781563064940069e-05,0.0,7.126252259760276e-05,0.29973962323729036,0.0,0.002485280475591397,0.0,0.0,0.0,0.027460232148650246,0.0010969526589620366,0.00011756433550093637
FastImg_data,hpso18,150000.0,0.21378756779280836,0.0,0.06550455603231,0.0,0.0,0.0,4453.907662350173,801910.675516986,232.87873699395988,4453.907662350173,0.0,4.74337234888496,4453.907662350173,0.0,4453.907662350173,4453.907662350173,0.0,4453.907662350173,0.0,0.0,0.0,0.06550455603231,801910.675516986,4.74337234888496
SinglePulse,hpso18,150000.0,0.000394716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SinglePulse_data,hpso18,150000.0,0.000394716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ingest,hpso22,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010152151800685712,0.00029214825325714285,0.0001461304123428571,0.5930699847811198,0.0,0.0,0.0
Ingest_data,hpso22,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
