,HPSO,Baseline,Stations,Total Time [s],Tobs [h],Ingest [Pflop/s],RCAL [Pflop/s],FastImg [Pflop/s],ICAL [Pflop/s],DPrepA [Pflop/s],DPrepB [Pflop/s],DPrepC [Pflop/s],DPrepD [Pflop/s],Total RT [Pflop/s],Total Batch [Pflop/s],Total [Pflop/s],Ingest Rate [TB/s],Channels,PSS [Pflop/s],PST [Pflop/s],SinglePulse [Pflop/s]
2,hpso05b,15000.0,64.0,5760000.0,0.25,0.004509588349834111,0.0034973280360754457,0.001834659082355203,0.0,0.0,0.0,0.0,0.0,0.00984157546826476,2.7550000000070574e-07,0.009841850968264761,0.003273220244472889,32768.0,,2.755e-07,
3,hpso13,15000.0,64.0,18000000.0,8.0,0.004462255013963815,0.001240750883056892,0.0008359369369214325,0.011447676916492257,0.0033770351919757075,0.003487330342914058,0.023145691522394835,0.0,0.00653894283394214,0.04145773397377686,0.047996676807719,0.0032388585021104178,32768.0,,,
4,hpso14,15000.0,64.0,7200000.0,8.0,0.00454945930621765,0.0014302199221823996,0.0009769174087218449,0.0073710159913995075,0.004127329676186645,0.004515355393322085,0.03154048736505112,0.0,0.006956596637121894,0.04755418842595936,0.054510785063081255,0.003302164655548218,32768.0,,,
5,hpso15,15000.0,64.0,45360000.0,4.4,0.0044575561912195165,0.0011474042248461266,0.0008285458053840632,0.005992405635623808,0.003251959351836884,0.0039925306054444205,0.019379635078329342,0.0,0.006433506221449706,0.032616530671234455,0.03905003689268416,0.003235447381098602,32768.0,,,
6,hpso18,15000.0,64.0,36000000.0,0.016666666666666666,0.004474129026903684,0.0023564865237548633,0.0012742120895170026,0.0,0.0,0.0,0.0,0.0,0.00810482764017555,4.000000000000531e-06,0.00810882764017555,0.0032474784686930915,32768.0,,,4e-06
7,hpso22,15000.0,64.0,21600000.0,8.0,0.0045032732714751335,0.002017047090763914,0.0013552979655896413,0.01821267457391509,0.006488653905812379,0.010770220987775648,0.0,0.0,0.007875618327828689,0.03547154946750312,0.043347167795331806,0.00326863579903755,32768.0,,,
8,hpso27and33,15000.0,64.0,36000000.0,0.12333333333333334,0.004646388999015572,0.003226806670975837,0.0017747366035493414,0.011467865686703084,0.009933647967014835,0.15699586059700024,0.0,0.0,0.00964793227354075,0.17839737425071817,0.1880453065242589,0.0033725309855343944,32768.0,,,
9,hpso32,15000.0,64.0,36000000.0,2.2,0.004668132533429751,0.006899657630883676,0.003162589324680463,0.017316784606120315,0.0,0.025412781048270407,0.0,0.0,0.01473037948899389,0.04272956565439072,0.05745994514338461,0.0033883157535811023,32768.0,,,
10,hpso37a,15000.0,64.0,36000000.0,3.8,0.004646388999015572,0.003226806670975837,0.0017747366035493414,0.01718188327301323,0.009691568709449115,0.015938044118235836,0.0,0.0,0.00964793227354075,0.04281149610069818,0.052459428374238934,0.0033725309855343944,32768.0,,,
11,hpso37b,15000.0,64.0,7200000.0,8.0,0.004646388999015572,0.003226806670975837,0.0017747366035493414,0.029470451096189672,0.009687305436939402,0.01345386634389312,0.0,0.0,0.00964793227354075,0.052611622877022195,0.062259555150562945,0.0033725309855343944,32768.0,,,
12,hpso37c,15000.0,64.0,7200000.0,8.0,0.004646388999015572,0.003226806670975837,0.0017747366035493414,0.029470451096189672,0.009687305436939402,0.01345386634389312,0.0,0.0,0.00964793227354075,0.052611622877022195,0.062259555150562945,0.0033725309855343944,32768.0,,,
13,hpso38a,15000.0,64.0,3600000.0,8.0,0.0045559436209664725,0.0023676123544800263,0.0015055654323313918,0.012166433263829848,0.007394070461873268,0.011705609189819189,0.0,0.0,0.00842912140777789,0.0312661129155223,0.039695234323300195,0.003306871958524007,32768.0,,,
14,hpso38b,15000.0,64.0,3600000.0,8.0,0.0045559436209664725,0.0023676123544800263,0.0015055654323313918,0.021452693985045918,0.007394070461873268,0.011705609189819189,0.0,0.0,0.00842912140777789,0.040552373636738366,0.04898149504451626,0.003306871958524007,32768.0,,,
0,hpso04b,110000.0,140.0,2880000.0,0.16666666666666666,0.07626093873853974,0.1840095087137582,0.10837569214597771,0.0,0.0,0.0,0.0,0.0,0.36864613959827564,0.0005008799999999813,0.3691470195982756,0.0553585012969561,16384.0,0.00050088,,
1,hpso04c,110000.0,140.0,8640000.0,0.16666666666666666,0.07626093873853974,0.15047262073516585,0.09598590300001733,0.0,0.0,0.0,0.0,0.0,0.32271946247372296,0.0005008799999999813,0.32322034247372294,0.0553585012969561,16384.0,0.00050088,,
2,hpso05b,110000.0,140.0,5760000.0,0.25,0.07626093873853974,0.19332046226708907,0.10912858986753951,0.0,0.0,0.0,0.0,0.0,0.37870999087316837,2.7549999997988905e-07,0.37871026637316835,0.0553585012969561,16384.0,,2.755e-07,
3,hpso13,35000.0,140.0,18000000.0,8.0,0.028114449246978073,0.02430653405570266,0.012384132242687482,0.21906105951889848,0.07582125592870664,0.07100266475598785,0.2635585961872138,0.0,0.06480511554536822,0.6294435763908068,0.694248691936175,0.02040691232938237,16384.0,,,
4,hpso14,25000.0,140.0,7200000.0,8.0,0.019381384149969528,0.014877783690880076,0.007684027378956763,0.07888019981117939,0.04696269870403253,0.04555785761160958,0.16651909991704736,0.0,0.04194319521980637,0.33791985604386887,0.37986305126367526,0.014067274214318614,16384.0,,,
5,hpso15,15000.0,140.0,45360000.0,4.4,0.010517936317147815,0.0044339128570952385,0.002227053211241898,0.0234142301020103,0.013322976148040167,0.01369102749303739,0.053306890450172326,0.0,0.017178902385484952,0.10373512419326017,0.12091402657874513,0.007633039982888971,16384.0,,,
6,hpso18,110000.0,140.0,36000000.0,0.016666666666666666,0.07626093873853974,0.1840095087137582,0.10837569214597771,0.0,0.0,0.0,0.0,0.0,0.36864613959827564,4.000000000004e-06,0.36865013959827564,0.0553585012969561,16384.0,,,4e-06
7,hpso22,110000.0,140.0,21600000.0,8.0,0.07626093873853974,0.12744225813525656,0.1085620099538549,1.1478336974288608,0.9671977617854245,1.0202239316666901,0.0,0.0,0.3122652068276512,3.1352553908809755,3.4475205977086265,0.0553585012969561,16384.0,,,
8,hpso27and33,30000.0,140.0,36000000.0,0.12333333333333334,0.02442275547977212,0.04271472762542207,0.02470263902283253,0.13565358812193856,0.16183654152933974,0.3194228997163421,0.0,0.0,0.09184012212802671,0.6169130293676204,0.7087531514956471,0.017726994028801207,16384.0,,,
9,hpso32,20000.0,140.0,36000000.0,2.2,0.01529772512437833,0.03309846683399939,0.02194065299486378,0.12465580450551414,0.0,0.15389751479241812,0.0,0.0,0.0703368449532415,0.27855331929793226,0.34889016425117375,0.011102835540217411,16384.0,,,
10,hpso37a,110000.0,140.0,36000000.0,3.8,0.07626093873853974,0.19413240978420174,0.11311481088460881,1.1762502021090584,1.0880679401608595,1.1730774689031314,0.0,0.0,0.3835081594073503,3.4373956111730495,3.8209037705804,0.0553585012969561,16384.0,,,
11,hpso37b,110000.0,140.0,7200000.0,8.0,0.07626093873853974,0.19413240978420174,0.11311481088460881,1.7486331270682338,1.0880514446375216,1.162839889953164,0.0,0.0,0.3835081594073503,3.999524461658919,4.38303262106627,0.0553585012969561,16384.0,,,
12,hpso37c,110000.0,140.0,7200000.0,8.0,0.07626093873853974,0.19413240978420174,0.11311481088460881,1.7486331270682338,1.0880514446375216,1.162839889953164,0.0,0.0,0.3835081594073503,3.999524461658919,4.38303262106627,0.0553585012969561,16384.0,,,
13,hpso38a,110000.0,140.0,3600000.0,8.0,0.07626093873853974,0.1331884849246182,0.11005662022716461,0.9317983103807042,0.9794931842439318,1.041005658340367,0.0,0.0,0.31950604389032256,2.9522971529650035,3.271803196855326,0.0553585012969561,16384.0,,,
14,hpso38b,110000.0,140.0,3600000.0,8.0,0.07626093873853974,0.1331884849246182,0.11005662022716461,1.199665343749942,0.9794931842439318,1.041005658340367,0.0,0.0,0.31950604389032256,3.2201641863342414,3.539670230224564,0.0553585012969561,16384.0,,,
0,hpso04b,10000.0,64.0,2880000.0,0.16666666666666666,0.0006982876855316163,0.0011222268004953836,0.0005631910149888586,0.0,0.0,0.0,0.0,0.0,0.0023837055010158584,0.00050088,0.0028845855010158584,0.0005064304546407032,8192.0,0.00050088,,
1,hpso04c,10000.0,64.0,8640000.0,0.16666666666666666,0.0007071920229011436,0.0006589679513403067,0.0004147284170570613,0.0,0.0,0.0,0.0,0.0,0.0017808883912985114,0.00050088,0.0022817683912985114,0.0005128945625218029,8192.0,0.00050088,,
2,hpso05b,10000.0,64.0,5760000.0,0.25,0.0007038174298070443,0.0017015343588947605,0.0008156603925920061,0.0,0.0,0.0,0.0,0.0,0.003221012181293811,2.754999999998384e-07,0.0032212876812938106,0.000510444775085657,8192.0,,2.755e-07,
3,hpso13,10000.0,64.0,18000000.0,8.0,0.0006964359791352643,0.0005826022498992774,0.0003655120378635448,0.005454315759447856,0.0015497248360217858,0.0017430077687292224,0.01709439935854536,0.0,0.0016445502668980864,0.025841447722744226,0.02748599798964231,0.0005050862075155767,8192.0,,,
4,hpso14,10000.0,64.0,7200000.0,8.0,0.0007100351512579103,0.0006896316396115007,0.00042808745926096824,0.0035347037066259536,0.0018769261798039717,0.0023480277882632745,0.02378077134765702,0.0,0.0018277542501303793,0.03154042902235022,0.0333681832724806,0.0005149585328831293,8192.0,,,
5,hpso15,10000.0,64.0,45360000.0,4.4,0.0006957032159005423,0.0005493850524415073,0.00036223141328141774,0.0029319810313808265,0.0014851324839800844,0.002293267155203056,0.015668688529088294,0.0,0.0016073196816234674,0.02237906919965226,0.02398638888127573,0.0005045542577023593,8192.0,,,
6,hpso18,10000.0,64.0,36000000.0,0.016666666666666666,0.0006982876855316163,0.0011222268004953836,0.0005631910149888586,0.0,0.0,0.0,0.0,0.0,0.0023837055010158584,4.000000000000097e-06,0.0023877055010158585,0.0005064304546407032,8192.0,,,4e-06
7,hpso22,10000.0,64.0,21600000.0,8.0,0.0007028326177599293,0.0010161886645428007,0.0005994183112799385,0.009200862224742205,0.002979348164528524,0.006681497171407733,0.0,0.0,0.0023184395935826685,0.01886170756067846,0.021180147154261128,0.0005097298503191108,8192.0,,,
8,hpso27and33,10000.0,64.0,36000000.0,0.12333333333333334,0.0007251509619833419,0.0015596496744092472,0.0007866723749208195,0.007097733095550766,0.004659128998153567,0.15079641153521262,0.0,0.0,0.0030714730113134085,0.16255327362891694,0.16562474664023036,0.0005259318627542394,8192.0,,,
9,hpso32,10000.0,64.0,36000000.0,2.2,0.0007285417820841731,0.002523793500874084,0.0014121867461733936,0.00813414989598475,0.0,0.014104754157873194,0.0,0.0,0.004664522029131651,0.022238904053857943,0.026903426082989595,0.0005283934301935174,8192.0,,,
10,hpso37a,10000.0,64.0,36000000.0,3.8,0.0007251509619833419,0.0015596496744092472,0.0007866723749208195,0.00838845117483376,0.004417418987654286,0.009867831529699249,0.0,0.0,0.0030714730113134085,0.022673701692187298,0.025745174703500705,0.0005259318627542394,8192.0,,,
11,hpso37b,10000.0,64.0,7200000.0,8.0,0.0007251509619833419,0.0015596496744092472,0.0007866723749208195,0.014460337376649916,0.0044131622179770895,0.007385929746737239,0.0,0.0,0.0030714730113134085,0.026259429341364243,0.02933090235267765,0.0005259318627542394,8192.0,,,
12,hpso37c,10000.0,64.0,7200000.0,8.0,0.0007251509619833419,0.0015596496744092472,0.0007866723749208195,0.014460337376649916,0.0044131622179770895,0.007385929746737239,0.0,0.0,0.0030714730113134085,0.026259429341364243,0.02933090235267765,0.0005259318627542394,8192.0,,,
13,hpso38a,10000.0,64.0,3600000.0,8.0,0.000711046355065516,0.0010993722065452062,0.0006665260796343528,0.005651943073350353,0.0033941419003966165,0.00709994790714668,0.0,0.0,0.002476944641245075,0.016146032880893647,0.018622977522138724,0.0005156926167605565,8192.0,,,
14,hpso38b,10000.0,64.0,3600000.0,8.0,0.000711046355065516,0.0010993722065452062,0.0006665260796343528,0.009949920258779915,0.0033941419003966165,0.00709994790714668,0.0,0.0,0.002476944641245075,0.02044401006632321,0.022920954707568286,0.0005156926167605565,8192.0,,,
0,hpso04b,25000.0,102.0,2880000.0,0.16666666666666666,0.040622003766365086,0.013943086479139829,0.006903745715110541,0.0,0.0,0.0,0.0,0.0,0.06146883596061546,0.0005008800000000022,0.061969715960615464,0.0294882195167825,65536.0,0.00050088,,
1,hpso04c,25000.0,102.0,8640000.0,0.16666666666666666,0.04114048021749084,0.008228998730761834,0.004618897188087728,0.0,0.0,0.0,0.0,0.0,0.0539883761363404,0.0005008800000000022,0.054489256136340404,0.02986460887178933,65536.0,0.00050088,,
2,hpso05b,25000.0,102.0,5760000.0,0.25,0.04094398642139886,0.0211051285967671,0.010605644152429431,0.0,0.0,0.0,0.0,0.0,0.07265475917059538,2.7549999999376684e-07,0.07265503467059538,0.029721963679296363,65536.0,,2.755e-07,
3,hpso13,25000.0,102.0,18000000.0,8.0,0.04051418370956973,0.007353013078288661,0.0039838945785743585,0.06647849718433994,0.021521592105357146,0.020451942335627197,0.08216668767251815,0.0,0.05185109136643275,0.19061871929784246,0.2424698106642752,0.02940994726054812,65536.0,,,
4,hpso14,25000.0,102.0,7200000.0,8.0,0.04130602820150545,0.008617600693822683,0.004791252737118329,0.0449860609200035,0.026334668060608822,0.025703974376015393,0.09780369999134822,0.0,0.05471488163244646,0.19482840334797596,0.24954328498042241,0.0299847888699178,65536.0,,,
5,hpso15,15000.0,102.0,45360000.0,4.4,0.022426044630866535,0.0025076052883738226,0.0014024901208910874,0.013162405891555522,0.007460558042026509,0.008006216665884459,0.03331718804105931,0.0,0.026336140040131448,0.061946368640525815,0.08828250868065726,0.0162789239529784,65536.0,,,
6,hpso18,25000.0,102.0,36000000.0,0.016666666666666666,0.040622003766365086,0.013943086479139829,0.006903745715110541,0.0,0.0,0.0,0.0,0.0,0.06146883596061546,3.9999999999970615e-06,0.06147283596061546,0.0294882195167825,65536.0,,,4e-06
7,hpso22,25000.0,102.0,21600000.0,8.0,0.040886643372273,0.012387859408060503,0.0074016225200806375,0.11159622111247271,0.04268463172675217,0.048591747078083246,0.0,0.0,0.060676125300414135,0.20287259991730813,0.26354872521772227,0.02968033534067511,65536.0,,,
8,hpso27and33,25000.0,102.0,36000000.0,0.12333333333333334,0.042186182622387026,0.01965296803964278,0.00997853092204062,0.05468526974147157,0.06286429634698024,0.2149563477433988,0.0,0.0,0.07181768158407043,0.33250591383185063,0.40432359541592106,0.030623739306456885,65536.0,,,
9,hpso32,20000.0,102.0,36000000.0,2.2,0.032610371503894835,0.02675263973393172,0.012322237719250076,0.06935223330190837,0.0,0.08806958024699987,0.0,0.0,0.07168524895707663,0.15742181354890822,0.22910706250598487,0.023672208383729937,65536.0,,,
10,hpso37a,25000.0,102.0,36000000.0,3.8,0.042186182622387026,0.01965296803964278,0.00997853092204062,0.10496057235448344,0.06262103549913764,0.07348497455023083,0.0,0.0,0.07181768158407043,0.24106658240385193,0.31288426398792235,0.030623739306456885,65536.0,,,
11,hpso37b,25000.0,102.0,7200000.0,8.0,0.042186182622387026,0.01965296803964278,0.00997853092204062,0.177255056904092,0.06261675141722817,0.07099351360346993,0.0,0.0,0.07181768158407043,0.3108653219247901,0.38268300350886053,0.030623739306456885,65536.0,,,
12,hpso37c,25000.0,102.0,7200000.0,8.0,0.042186182622387026,0.01965296803964278,0.00997853092204062,0.177255056904092,0.06261675141722817,0.07099351360346993,0.0,0.0,0.07181768158407043,0.3108653219247901,0.38268300350886053,0.030623739306456885,65536.0,,,
13,hpso38a,25000.0,102.0,3600000.0,8.0,0.04136490797433691,0.014169149998835772,0.008324979629005625,0.07702019720504633,0.04872977079013582,0.054693619496072175,0.0,0.0,0.0638590376021783,0.18044358749125433,0.24430262509343265,0.030027532797189452,65536.0,,,
14,hpso38b,25000.0,102.0,3600000.0,8.0,0.04136490797433691,0.014169149998835772,0.008324979629005625,0.12771936324508731,0.04872977079013582,0.054693619496072175,0.0,0.0,0.0638590376021783,0.23114275353129532,0.29500179113347363,0.030027532797189452,65536.0,,,
0,hpso04b,25000.0,197.0,2880000.0,0.16666666666666666,0.03762664286576339,0.045046547447657244,0.021512895451824672,0.0,0.0,0.0,0.0,0.0,0.1041860857652453,0.0005008799999999952,0.10468696576524529,0.027309850262720748,16384.0,0.00050088,,
1,hpso04c,25000.0,197.0,8640000.0,0.16666666666666666,0.03810681826713411,0.02632540272318471,0.01311099221753026,0.0,0.0,0.0,0.0,0.0,0.07754321320784907,0.0005008799999999952,0.07804409320784907,0.027658434785427125,16384.0,0.00050088,,
2,hpso05b,25000.0,197.0,5760000.0,0.25,0.03792483992038286,0.0638457042182297,0.03471726497410032,0.0,0.0,0.0,0.0,0.0,0.13648780911271288,2.7550000000764463e-07,0.1364880846127129,0.02752632715358239,16384.0,,2.755e-07,
3,hpso13,25000.0,197.0,18000000.0,8.0,0.03752678772492697,0.02297951245585285,0.01104621285901846,0.2070550398929139,0.07230731055647382,0.06861377231483999,0.2525139567954563,0.0,0.07155251303979829,0.6004900795596841,0.6720425925994824,0.027237360175746527,16384.0,,,
4,hpso14,25000.0,197.0,7200000.0,8.0,0.038260136840229844,0.027555502716787368,0.013671169517356207,0.14887923234478867,0.08903299777714171,0.08626238145668516,0.3067615454102791,0.0,0.07948680907437343,0.6309361569888947,0.7104229660632682,0.027769736783555387,16384.0,,,
5,hpso15,15000.0,197.0,45360000.0,4.4,0.020754235336346332,0.008318996125257308,0.0039338080496002115,0.043449850448698,0.025356101560176533,0.02526929126044593,0.09447669852232529,0.0,0.03300703951120385,0.18855194179164578,0.22155898130284962,0.015061694156635042,16384.0,,,
6,hpso18,25000.0,197.0,36000000.0,0.016666666666666666,0.03762664286576339,0.045046547447657244,0.021512895451824672,0.0,0.0,0.0,0.0,0.0,0.1041860857652453,4.000000000004e-06,0.1041900857652453,0.027309850262720748,16384.0,,,4e-06
7,hpso22,25000.0,197.0,21600000.0,8.0,0.03787173293438562,0.04084531235099392,0.023211561075397694,0.36785861321083296,0.1515587907620395,0.15733030759657832,0.0,0.0,0.10192860636077723,0.6767477115694507,0.778676317930228,0.02748777400547573,16384.0,,,
8,hpso27and33,25000.0,197.0,36000000.0,0.12333333333333334,0.039075272226605416,0.06465624516964119,0.031999964868609135,0.17999818955907698,0.21655672479193583,0.3722492021290407,0.0,0.0,0.13573148226485576,0.7688041164800535,0.9045355987449093,0.028361486337551055,16384.0,,,
9,hpso32,20000.0,197.0,36000000.0,2.2,0.030192532482988813,0.0612791739030584,0.041848241549753,0.2381813772996802,0.0,0.28882002136329193,0.0,0.0,0.1333199479358002,0.527001398662972,0.6603213465987723,0.02191324426849403,16384.0,,,
10,hpso37a,25000.0,197.0,36000000.0,3.8,0.039075272226605416,0.06465624516964119,0.031999964868609135,0.35117295825998723,0.21631346394446369,0.2307778289333971,0.0,0.0,0.13573148226485576,0.798264251137848,0.9339957334027038,0.028361486337551055,16384.0,,,
11,hpso37b,25000.0,197.0,7200000.0,8.0,0.039075272226605416,0.06465624516964119,0.031999964868609135,0.5823930996111345,0.21630917986289488,0.22828636799071572,0.0,0.0,0.13573148226485576,1.0269886474647452,1.1627201297296008,0.028361486337551055,16384.0,,,
12,hpso37c,25000.0,197.0,7200000.0,8.0,0.039075272226605416,0.06465624516964119,0.031999964868609135,0.5823930996111345,0.21630917986289488,0.22828636799071572,0.0,0.0,0.13573148226485576,1.0269886474647452,1.1627201297296008,0.028361486337551055,16384.0,,,
13,hpso38a,25000.0,197.0,3600000.0,8.0,0.03831466702861269,0.04669415194641686,0.026361527081506693,0.26566894232751903,0.17296518565371266,0.17885371661002503,0.0,0.0,0.11137034605653623,0.6174878445912566,0.7288581906477929,0.027809323108961198,16384.0,,,
14,hpso38b,25000.0,197.0,3600000.0,8.0,0.03831466702861269,0.04669415194641686,0.026361527081506693,0.4205263658593391,0.17296518565371266,0.17885371661002503,0.0,0.0,0.11137034605653623,0.7723452681230767,0.883715614179613,0.027809323108961198,16384.0,,,
0,hpso04b,75000.0,64.0,2880000.0,0.16666666666666666,0.05753896606168788,0.060728666265625016,0.030232943835446995,0.0,0.0,0.0,0.0,0.0,0.14850057616275988,0.0005008800000000091,0.1490014561627599,0.04176988592490291,65536.0,0.00050088,,
1,hpso04c,75000.0,64.0,8640000.0,0.16666666666666666,0.05827338489563268,0.03573671518395825,0.023527946850055107,0.0,0.0,0.0,0.0,0.0,0.11753804692964603,0.0005008799999999952,0.11803892692964603,0.042303039186768567,65536.0,0.00050088,,
2,hpso05b,75000.0,64.0,5760000.0,0.25,0.05799505259280595,0.08704430521017506,0.041703888425948216,0.0,0.0,0.0,0.0,0.0,0.1867432462289292,2.7550000000764463e-07,0.18674352172892922,0.04210098312791509,65536.0,,2.755e-07,
3,hpso13,35000.0,64.0,18000000.0,8.0,0.023764111900170352,0.006739402903251594,0.004754151235347461,0.06111980573380624,0.018239416436231316,0.017896716002594154,0.07691817971023193,0.0,0.035257666038769404,0.17417411788286363,0.20943178392163303,0.01725101824902147,65536.0,,,
4,hpso14,25000.0,64.0,7200000.0,8.0,0.01639986385513108,0.003979624755500289,0.002777400855622199,0.020100494758867195,0.011346084328962145,0.011665130844268463,0.049389614657253424,0.0,0.02315688946625357,0.0925013245893512,0.11565821405560478,0.0119049546403809,65536.0,,,
5,hpso15,15000.0,64.0,45360000.0,4.4,0.008914384958682842,0.0011474042248461266,0.0008285458053840632,0.005992405635623808,0.003251959351836884,0.0039925306054444205,0.019379635078329342,0.0,0.010890334988913033,0.03261653067123445,0.043506865660147484,0.006470894762197204,65536.0,,,
6,hpso18,75000.0,64.0,36000000.0,0.016666666666666666,0.05753896606168788,0.060728666265625016,0.030232943835446995,0.0,0.0,0.0,0.0,0.0,0.14850057616275988,4.000000000004e-06,0.1485045761627599,0.04176988592490291,65536.0,,,4e-06
7,hpso22,75000.0,64.0,21600000.0,8.0,0.05791382650205021,0.048982241932853415,0.031854671160744585,0.44127670866101054,0.1656976863442301,0.1930098364312484,0.0,0.0,0.1387507395956482,0.799984231436489,0.9387349710321372,0.042042016836157006,65536.0,,,
8,hpso27and33,30000.0,64.0,36000000.0,0.12333333333333334,0.020654508419676407,0.012497641247352167,0.007211402800603431,0.03524368560734144,0.03904148391084827,0.1921583333323002,0.0,0.0,0.040363552467632006,0.2664435028504899,0.3068070553181219,0.014993609180575075,65536.0,,,
9,hpso32,20000.0,64.0,36000000.0,2.2,0.012954730916164576,0.011902660892725458,0.005626470785753217,0.030309052749411734,0.0,0.041472399161154506,0.0,0.0,0.030483862594643252,0.07178145191056623,0.10226531450520948,0.009403972871868591,65536.0,,,
10,hpso37a,75000.0,64.0,36000000.0,3.8,0.05975461618239535,0.08222601258505864,0.040271126958420535,0.41918714957646847,0.24899880054646334,0.2935844754191907,0.0,0.0,0.18225175572587451,0.9617704255421227,1.1440221812679972,0.0433783428903421,65536.0,,,
11,hpso37b,75000.0,64.0,7200000.0,8.0,0.05975461618239535,0.08222601258505864,0.040271126958420535,0.7410629045634424,0.24897286975844915,0.28376773365372143,0.0,0.0,0.18225175572587451,1.273803507975613,1.4560552637014874,0.0433783428903421,65536.0,,,
12,hpso37c,75000.0,64.0,7200000.0,8.0,0.05975461618239535,0.08222601258505864,0.040271126958420535,0.7410629045634424,0.24897286975844915,0.28376773365372143,0.0,0.0,0.18225175572587451,1.273803507975613,1.4560552637014874,0.0433783428903421,65536.0,,,
13,hpso38a,75000.0,64.0,3600000.0,8.0,0.058591285489053783,0.05565976262764462,0.0348957093455368,0.3033116435950808,0.18939489845963514,0.2177460584501202,0.0,0.0,0.14914675746223519,0.710452600504836,0.8595993579670712,0.04253381994904982,65536.0,,,
14,hpso38b,75000.0,64.0,3600000.0,8.0,0.058591285489053783,0.05565976262764462,0.0348957093455368,0.5015006106904356,0.18939489845963514,0.2177460584501202,0.0,0.0,0.14914675746223519,0.9086415676001911,1.0577883250624263,0.04253381994904982,65536.0,,,
0,hpso04b,150000.0,140.0,2880000.0,0.16666666666666666,0.3054980527648,0.5327726129034873,0.21131142515314827,0.0,0.0,0.0,0.0,0.0,1.0495820908214357,0.0005008799999999258,1.0500829708214356,0.221773824,65536.0,0.00050088,,
1,hpso04c,150000.0,140.0,8640000.0,0.16666666666666666,0.3054980527648,0.3066007207862523,0.14740481526390675,0.0,0.0,0.0,0.0,0.0,0.759503588814959,0.0005008800000000369,0.7600044688149591,0.221773824,65536.0,0.00050088,,
2,hpso05b,150000.0,140.0,5760000.0,0.25,0.3054980527648,0.5338869907128262,0.3121736340872243,0.0,0.0,0.0,0.0,0.0,1.1515586775648505,2.754999999243779e-07,1.1515589530648505,0.221773824,65536.0,,2.755e-07,
3,hpso13,35000.0,140.0,18000000.0,8.0,0.11244601444815074,0.02430653405570266,0.012384132242687482,0.21906105951889848,0.07582125592870664,0.07100266475598785,0.2635585961872138,0.0,0.14913668074654088,0.6294435763908068,0.7785802571373477,0.08162764931752949,65536.0,,,
4,hpso14,25000.0,140.0,7200000.0,8.0,0.07751439484064121,0.014877783690880076,0.007684027378956763,0.07888019981117939,0.04696269870403253,0.04555785761160958,0.16651909991704736,0.0,0.10007620591047806,0.33791985604386887,0.4379960619543469,0.05626909685727446,65536.0,,,
5,hpso15,15000.0,140.0,45360000.0,4.4,0.04206147404643648,0.0044339128570952385,0.002227053211241898,0.0234142301020103,0.013322976148040167,0.01369102749303739,0.053306890450172326,0.0,0.04872244011477362,0.1037351241932602,0.1524575643080338,0.030532159931555884,65536.0,,,
6,hpso18,150000.0,140.0,36000000.0,0.016666666666666666,0.3054980527648,0.5327726129034873,0.21131142515314827,0.0,0.0,0.0,0.0,0.0,1.0495820908214357,3.999999999892978e-06,1.0495860908214356,0.221773824,65536.0,,,4e-06
7,hpso22,150000.0,140.0,21600000.0,8.0,0.3054980527648,0.39943669129310766,0.22370744996831207,3.5974278658472465,1.562259560962004,1.6534967449122842,0.0,0.0,0.9286421940262197,6.8131841717215345,7.741826365747754,0.221773824,65536.0,,,
8,hpso27and33,30000.0,140.0,36000000.0,0.12333333333333334,0.09767955830379312,0.04901206973179755,0.02470263902283253,0.13565358812193856,0.16183654152933974,0.3194228997163421,0.0,0.0,0.1713942670584232,0.6169130293676204,0.7883072964260436,0.07090797611520483,65536.0,,,
9,hpso32,20000.0,140.0,36000000.0,2.2,0.06118019299432678,0.04729570058800171,0.02194065299486378,0.12465580450551414,0.0,0.15389751479241812,0.0,0.0,0.13041654657719226,0.27855331929793226,0.4089698658751245,0.044411342160869643,65536.0,,,
10,hpso37a,120000.0,140.0,36000000.0,3.8,0.30519378294415256,0.48815421063002573,0.22175096727745996,2.9335777550025153,1.8032273965557657,1.8981059427204583,0.0,0.0,1.0150989608516383,6.634911094278739,7.650010055130378,0.22155294177218426,65536.0,,,
11,hpso37b,120000.0,140.0,7200000.0,8.0,0.30519378294415256,0.48815421063002573,0.22175096727745996,4.3961329077561055,1.8032107287333776,1.8878080591028683,0.0,0.0,1.0150989608516383,8.087151695592352,9.10225065644399,0.22155294177218426,65536.0,,,
12,hpso37c,120000.0,140.0,7200000.0,8.0,0.30519378294415256,0.48815421063002573,0.22175096727745996,4.3961329077561055,1.8032107287333776,1.8878080591028683,0.0,0.0,1.0150989608516383,8.087151695592352,9.10225065644399,0.22155294177218426,65536.0,,,
13,hpso38a,150000.0,140.0,3600000.0,8.0,0.3054980527648,0.4074145187177381,0.2478964868783525,2.7410206874363943,1.77156251945221,1.8675433585007608,0.0,0.0,0.9608090583608907,6.380126565389365,7.340935623750256,0.221773824,65536.0,,,
14,hpso38b,150000.0,140.0,3600000.0,8.0,0.3054980527648,0.4074145187177381,0.2478964868783525,3.6692286948527153,1.77156251945221,1.8675433585007608,0.0,0.0,0.9608090583608907,7.308334572805686,8.269143631166576,0.221773824,65536.0,,,
