Pipeline,hpso,Baseline,Antenna stations,Channels,Visibility read rate,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
Ingest_data,hpso05b,150000.0,64.0,16384.0,0.011324620799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso05b,150000.0,64.0,16384.0,0.022649241599999995,0.0,0.012801726953730882,0.00860904679780637,0.0017218093595612737,0.0,0.0038050725888,0.004193856867300885,1.2615959399610619e-05,0.0038050725888,0.0,0.005557928605066966,1.8874367999999998e-06,0.0,3.0198988799999997e-05,0.017392819989942857,3.778019327999999e-05,0.0002632974336,0.0,0.0,0.0,0.0025603453907461766,0.004193856867300885,0.005557928605066966
RCAL_data,hpso05b,150000.0,64.0,16384.0,0.022649241599999995,0.0,0.14973106792720325,4483.878540524151,896.7757081048301,0.0,235.92959999999997,708.7972876444454,1.3689192056869162,235.92959999999997,0.0,0.053199890953451213,235.92959999999997,0.0,235.92959999999997,235.92959999999997,235.92959999999994,235.92959999999997,0.0,0.0,0.0,0.029946213585440647,708.7972876444454,0.053199890953451213
FastImg,hpso05b,150000.0,64.0,16384.0,0.011324620799999997,0.0,0.02838167031441637,0.0,0.0,0.0,0.0,6.6620880920138e-05,8.203713200215109e-07,0.0,0.0,1.369699303692443e-05,9.437183999999999e-07,0.0,3.7748735999999996e-06,0.017392819989942857,0.0,0.0001316487168,0.0,0.0,0.0,0.02838167031441637,6.6620880920138e-05,1.369699303692443e-05
FastImg_data,hpso05b,150000.0,64.0,16384.0,0.011324620799999997,0.0,0.06654714130097922,0.0,0.0,0.0,235.92959999999997,41237.35378982889,25.636603750672215,235.92959999999997,0.0,0.3694025022296064,235.92959999999997,0.0,235.92959999999997,235.92959999999997,0.0,235.92959999999997,0.0,0.0,0.0,0.06654714130097922,41237.35378982889,0.3694025022296064
PST,hpso05b,150000.0,64.0,16384.0,0.0008589934592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PST_data,hpso05b,150000.0,64.0,16384.0,0.0008589934592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ingest,hpso13,35000.0,64.0,16384.0,0.004158099179791105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.991214735891602e-05,2.875169708170246e-06,1.4454510336131308e-06,0.005837420903549346,0.0,0.0,0.0
Ingest_data,hpso13,35000.0,64.0,16384.0,0.004158099179791105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso13,35000.0,64.0,16384.0,0.0038657691654579323,0.0,0.0005911136939259319,0.0004493405633972716,8.986811267945434e-05,0.0,0.00036531518613577466,0.00015020543722906617,5.195660678521563e-07,0.00036531518613577466,0.0,0.00046218952948679415,3.221474304548277e-07,0.0,5.154358887277243e-06,0.003478027443937351,6.474405889096555e-06,4.493956654844845e-05,0.0,0.0,0.0,0.00011822273878518638,0.00015020543722906617,0.00046218952948679415
RCAL_data,hpso13,35000.0,64.0,16384.0,0.0038657691654579323,0.0,0.04561009083633226,416.0560772196959,83.21121544393918,0.0,40.26842880685346,19.781204399941398,0.1002249359282709,40.26842880685346,0.0,0.027377248439629614,40.26842880685346,0.0,40.26842880685346,40.26842880685346,40.268428806853464,40.26842880685346,0.0,0.0,0.0,0.009122018167266453,19.781204399941398,0.027377248439629614
FastImg,hpso13,35000.0,64.0,16384.0,0.0012005393993359985,0.0,0.0012844209854175393,0.0,0.0,0.0,0.0,2.8421101916231754e-06,6.610718963958405e-08,0.0,0.0,2.4274990868018627e-06,1.0004494994466651e-07,0.0,4.0017979977866605e-07,0.0021602474434988883,0.0,1.3956270517280978e-05,0.0,0.0,0.0,0.0012844209854175393,2.8421101916231754e-06,2.4274990868018627e-06
FastImg_data,hpso13,35000.0,64.0,16384.0,0.0012005393993359985,0.0,0.01520336361211075,0.0,0.0,0.0,25.011237486166625,504.94727422487523,2.0658496762370016,25.011237486166625,0.0,0.15338548097897245,25.011237486166625,0.0,25.011237486166625,25.011237486166625,0.0,25.011237486166625,0.0,0.0,0.0,0.01520336361211075,504.94727422487523,0.15338548097897245
ICAL,hpso13,35000.0,64.0,16384.0,0.019328845827289665,0.0,0.005320023245333387,0.004044065070575445,0.000808813014115089,2.098176125e-05,0.0032878366752219714,0.0013518489350615955,4.6760946106694065e-06,0.0032878366752219714,0.0004250912937015924,0.004159705765381147,2.899326874093449e-06,1.875e-12,4.6389229985495186e-05,0.03130224699543616,7.737620071715866e-05,0.00040445609893603615,0.0,0.0,0.0,0.0010640046490666775,0.0013518489350615955,0.004159705765381147
ICAL_data,hpso13,35000.0,64.0,16384.0,0.019328845827289665,0.0,0.04561009083633225,416.0560772196959,83.21121544393918,83.21121544393918,40.26842880685346,19.781204399941398,0.1002249359282709,40.26842880685346,83.21121544393918,0.027377248439629614,40.26842880685346,9e-06,40.26842880685346,40.26842880685346,40.268428806853464,40.26842880685346,0.0,0.0,0.0,0.009122018167266452,19.781204399941398,0.027377248439629614
