Pipeline,hpso,Baseline,Antenna stations,Channels,Visibility read rate,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
FastImg_data,hpso05a,8125.0,256.0,8192.0,0.0013523624442568387,0.0,0.0013829535518936871,0.0,0.0,0.0,28.174217588684137,2785.9304583426474,17.19106238659322,28.174217588684137,0.0,1.5700030234373121,28.174217588684137,0.0,28.174217588684137,28.174217588684137,0.0,28.174217588684137,0.0,0.0,0.0,0.0013829535518936871,2785.9304583426474,1.5700030234373121
PST,hpso05a,8125.0,256.0,8192.0,0.0003221225472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PST_data,hpso05a,8125.0,256.0,8192.0,0.0003221225472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ingest,hpso01,4062.5,128.0,8192.0,0.00026171899051785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269379994253813e-06,1.8041381278428236e-07,9.11124370580922e-08,0.00036984371121518464,0.0,0.0,0.0
Ingest_data,hpso01,4062.5,128.0,8192.0,0.00026171899051785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso01,4062.5,128.0,8192.0,0.00010531474254155763,0.0,4.4311626586708276e-05,1.2776888375864205e-06,2.555377675172841e-07,0.0,0.0,1.5852026804614084e-05,7.939528383193588e-08,0.0,0.0,6.235648686419072e-05,8.776228545129803e-09,0.0,4.212589701662306e-06,0.0001633694703205697,4.271828109025961e-07,1.2242838820456075e-06,0.0,0.0,0.0,8.862325317341654e-06,1.5852026804614084e-05,6.235648686419072e-05
RCAL_data,hpso01,4062.5,128.0,8192.0,0.00010531474254155763,0.0,0.015477940982167296,47.91333140949077,9.582666281898154,0.0,0.5485142840706128,49.53758376441901,0.6202756549369991,0.5485142840706128,0.0,0.037569113803255644,0.5485142840706128,0.0,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.5485142840706128,0.0,0.0,0.0,0.003095588196433459,49.53758376441901,0.037569113803255644
FastImg,hpso01,4062.5,128.0,8192.0,0.0004287276084120218,0.0,3.5684705359384775e-06,0.0,0.0,0.0,0.0,1.1580512837768063e-05,2.8581840560801453e-07,0.0,0.0,3.6187751190898585e-05,3.5727300701001816e-08,0.0,4.287276084120218e-06,0.0013301272093114247,0.0,4.983958447789754e-06,0.0,0.0,0.0,3.5684705359384775e-06,1.1580512837768063e-05,3.6187751190898585e-05
FastImg_data,hpso01,4062.5,128.0,8192.0,0.0004287276084120218,0.0,0.0006879084880963243,0.0,0.0,0.0,4.465912587625227,1447.5641047210079,4.465912587625227,4.465912587625227,0.0,0.30495688993191267,4.465912587625227,0.0,4.465912587625227,4.465912587625227,0.0,4.465912587625227,0.0,0.0,0.0,0.0006879084880963243,1447.5641047210079,0.30495688993191267
ICAL,hpso01,4062.5,128.0,8192.0,0.0005265737127077882,0.0,0.00039880463927800976,1.1499199538277785e-05,2.2998399076555574e-06,0.00033570818,0.0,0.00014266824124176692,7.145575544874231e-07,0.0,8.393183633314094e-05,0.0005612083817788951,7.898605690616824e-08,3e-12,3.791330731496075e-05,0.0014703252328851272,2.77100250755323e-05,1.101855493841047e-05,0.0,0.0,0.0,7.976092785560196e-05,0.00014266824124176692,0.0005612083817788951
