,HPSO,Baseline,Stations,Total Time [s],Tobs [h],Ingest [Pflop/s],RCAL [Pflop/s],FastImg [Pflop/s],ICAL [Pflop/s],DPrepA [Pflop/s],DPrepB [Pflop/s],DPrepC [Pflop/s],DPrepD [Pflop/s],Total RT [Pflop/s],Total Batch [Pflop/s],Total [Pflop/s],Ingest Rate [TB/s],Channels,PSS [Pflop/s],PST [Pflop/s]
4,hpso05a,65000.0,128.0,15480000.0,0.6666666666666666,0.039754086415928896,0.019296404763134274,0.008825828144499772,0.0,0.0,0.0,0.0,0.0,0.06787631932356294,2.7549999999376684e-07,0.06787659482356294,0.02885681152,65536.0,,2.755e-07
0,hpso01,8125.0,32.0,18000000.0,5.0,6.285254905447836e-05,0.00018172920892615908,0.0002382033354497426,0.002354314259245118,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0004827850934303801,0.025111002482627452,0.025593787576057833,0.00012837216133526323,8192.0,,
1,hpso02a,8125.0,32.0,18000000.0,5.0,6.285254905447836e-05,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0004827850934303801,0.02399126731809099,0.024474052411521372,0.00012837216133526323,8192.0,,
2,hpso02b,8125.0,32.0,18000000.0,5.0,6.285254905447836e-05,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0004827850934303801,0.02399126731809099,0.024474052411521372,0.00012837216133526323,8192.0,,
3,hpso04a,8125.0,32.0,45900000.0,0.6666666666666666,3.150728402269643e-05,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.00016190814529757234,0.00050088,0.0006627881452975724,6.418608066763162e-05,8192.0,0.00050088,
4,hpso05a,8125.0,32.0,15480000.0,0.6666666666666666,3.150728402269643e-05,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.00016190814529757234,2.75500000000001e-07,0.00016218364529757234,6.418608066763162e-05,8192.0,,2.755e-07
0,hpso01,65000.0,512.0,18000000.0,5.0,1.264734520734151,0.7480448678218885,0.380692614816198,6.878779923892501,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,2.3934720033722376,17.157455660761382,19.55092766413362,0.91804925952,65536.0,,
1,hpso02a,65000.0,512.0,18000000.0,5.0,1.264734520734151,0.7480448678218885,0.380692614816198,4.014338183887967,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,2.3934720033722376,14.293013920756849,16.686485924129087,0.91804925952,65536.0,,
2,hpso02b,65000.0,512.0,18000000.0,5.0,1.264734520734151,0.7480448678218885,0.380692614816198,4.014338183887967,2.3541660129512665,2.503983537367972,5.119784348908921,0.3007418376407202,2.3934720033722376,14.293013920756849,16.686485924129087,0.91804925952,65536.0,,
3,hpso04a,65000.0,512.0,45900000.0,0.6666666666666666,0.6323672603670755,0.21673228746570905,0.11622783250666727,0.0,0.0,0.0,0.0,0.0,0.9653273803394518,0.0005008800000000369,0.9658282603394518,0.45902462976,65536.0,0.00050088,
4,hpso05a,65000.0,512.0,15480000.0,0.6666666666666666,0.6323672603670755,0.21673228746570905,0.11622783250666727,0.0,0.0,0.0,0.0,0.0,0.9653273803394518,2.755000000354002e-07,0.9653276558394518,0.45902462976,65536.0,,2.755e-07
0,hpso01,16250.0,64.0,18000000.0,5.0,0.004780318497421918,0.0017567780815210112,0.0016193060893960412,0.017767295928481718,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.008156402668338971,0.0647008699547563,0.07285727262309527,0.006742983343767042,65536.0,,
1,hpso02a,16250.0,64.0,18000000.0,5.0,0.004780318497421918,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.008156402668338971,0.05653952549055405,0.06469592815889302,0.006742983343767042,65536.0,,
2,hpso02b,16250.0,64.0,18000000.0,5.0,0.004780318497421918,0.0017567780815210112,0.0016193060893960412,0.00960595146427947,0.003994615174027877,0.010063019252356994,0.03195794783678245,0.0009179917631072456,0.008156402668338971,0.05653952549055405,0.06469592815889302,0.006742983343767042,65536.0,,
3,hpso04a,16250.0,64.0,45900000.0,0.6666666666666666,0.002396348423973997,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0034262882765225587,0.0005008799999999996,0.003927168276522558,0.0024519448334878904,65536.0,0.00050088,
4,hpso05a,16250.0,64.0,15480000.0,0.6666666666666666,0.002396348423973997,0.0005064351665457397,0.0005235046860028218,0.0,0.0,0.0,0.0,0.0,0.0034262882765225587,2.754999999998384e-07,0.0034265637765225586,0.0024519448334878904,65536.0,,2.755e-07
0,hpso01,32500.0,512.0,18000000.0,5.0,0.747062945757549,0.23045906201794364,0.19035725033564993,2.1176776710678658,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,1.1678792581111426,6.350428241398649,7.518307499509791,0.8516561275899994,65536.0,,
1,hpso02a,32500.0,512.0,18000000.0,5.0,0.747062945757549,0.23045906201794364,0.19035725033564993,1.3071011128605645,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,1.1678792581111426,5.539851683191348,6.70773094130249,0.8516561275899994,65536.0,,
2,hpso02b,32500.0,512.0,18000000.0,5.0,0.747062945757549,0.23045906201794364,0.19035725033564993,1.3071011128605645,0.7853543230085236,0.8298142440751326,2.478123347346944,0.13945865590018222,1.1678792581111426,5.539851683191348,6.70773094130249,0.8516561275899994,65536.0,,
3,hpso04a,32500.0,512.0,45900000.0,0.6666666666666666,0.37449885649507075,0.06933743700171283,0.05827971201118975,0.0,0.0,0.0,0.0,0.0,0.5021160055079733,0.0005008800000000369,0.5026168855079733,0.2718275351194063,65536.0,0.00050088,
4,hpso05a,32500.0,512.0,15480000.0,0.6666666666666666,0.37449885649507075,0.06933743700171283,0.05827971201118975,0.0,0.0,0.0,0.0,0.0,0.5021160055079733,2.755000000354002e-07,0.5021162810079733,0.2718275351194063,65536.0,,2.755e-07
0,hpso01,65000.0,256.0,18000000.0,5.0,0.07922286128696887,0.16535444674136685,0.08590022467663046,1.5132644550593781,0.6246926756486769,0.6992366137262632,1.3136512133038036,0.0647860584448,0.33047753270496616,4.215631016182921,4.546108548887887,0.05748992682666666,16384.0,,
1,hpso02a,65000.0,256.0,18000000.0,5.0,0.07922286128696887,0.16535444674136685,0.08590022467663046,1.109065243326045,0.6246926756486769,0.6992366137262632,1.3136512133038036,0.0647860584448,0.33047753270496616,3.811431804449589,4.141909337154555,0.05748992682666666,16384.0,,
2,hpso02b,65000.0,256.0,18000000.0,5.0,0.07922286128696887,0.16535444674136685,0.08590022467663046,1.109065243326045,0.6246926756486769,0.6992366137262632,1.3136512133038036,0.0647860584448,0.33047753270496616,3.811431804449589,4.141909337154555,0.05748992682666666,16384.0,,
3,hpso04a,65000.0,256.0,45900000.0,0.6666666666666666,0.039611430643484435,0.06481600857783025,0.03048134943256353,0.0,0.0,0.0,0.0,0.0,0.13490878865387823,0.0005008800000000091,0.13540966865387824,0.02874496341333333,16384.0,0.00050088,
4,hpso05a,65000.0,256.0,15480000.0,0.6666666666666666,0.039611430643484435,0.06481600857783025,0.03048134943256353,0.0,0.0,0.0,0.0,0.0,0.13490878865387823,2.7550000000764463e-07,0.13490906415387824,0.02874496341333333,16384.0,,2.755e-07
0,hpso01,32500.0,256.0,18000000.0,5.0,0.0468178841624501,0.07053904610180567,0.04876856989374911,0.6460318239491364,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.16612550015800487,1.7889238161525927,1.9550493163105975,0.05334847657173758,16384.0,,
1,hpso02a,32500.0,256.0,18000000.0,5.0,0.0468178841624501,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.16612550015800487,1.5084604642117883,1.6745859643697931,0.05334847657173758,16384.0,,
2,hpso02b,32500.0,256.0,18000000.0,5.0,0.0468178841624501,0.07053904610180567,0.04876856989374911,0.3655684720083317,0.2052626050529564,0.22801093734126474,0.6748220141394246,0.03479643566981064,0.16612550015800487,1.5084604642117883,1.6745859643697931,0.05334847657173758,16384.0,,
3,hpso04a,32500.0,256.0,45900000.0,0.6666666666666666,0.023469539844214765,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.058995543175590914,0.0005008800000000022,0.059496423175590916,0.017027511948874405,16384.0,0.00050088,
4,hpso05a,32500.0,256.0,15480000.0,0.6666666666666666,0.023469539844214765,0.020509132721464422,0.015016870609911727,0.0,0.0,0.0,0.0,0.0,0.058995543175590914,2.7550000000070574e-07,0.058995818675590915,0.017027511948874405,16384.0,,2.755e-07
0,hpso01,8125.0,32.0,18000000.0,5.0,0.0001254023105170415,0.00018172920892615908,0.0002382033354497426,0.002354314259245118,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0005453348548929432,0.025111002482627452,0.025656337337520395,0.00025674432267052647,16384.0,,
1,hpso02a,8125.0,32.0,18000000.0,5.0,0.0001254023105170415,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0005453348548929432,0.023991267318090995,0.024536602172983937,0.00025674432267052647,16384.0,,
2,hpso02b,8125.0,32.0,18000000.0,5.0,0.0001254023105170415,0.00018172920892615908,0.0002382033354497426,0.0012345790947086578,0.0003504995447088634,0.005564105886523947,0.0167516694788551,9.041331329442312e-05,0.0005453348548929432,0.023991267318090995,0.024536602172983937,0.00025674432267052647,16384.0,,
3,hpso04a,8125.0,32.0,45900000.0,0.6666666666666666,6.286317366305372e-05,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.00019326403493792962,0.00050088,0.0006941440349379296,0.00012837216133526323,16384.0,0.00050088,
4,hpso05a,8125.0,32.0,15480000.0,0.6666666666666666,6.286317366305372e-05,5.113392355044123e-05,7.926693772443468e-05,0.0,0.0,0.0,0.0,0.0,0.00019326403493792962,2.75500000000001e-07,0.00019353953493792962,0.00012837216133526323,16384.0,,2.755e-07
0,hpso01,4062.5,512.0,18000000.0,5.0,0.04686776728958923,0.004815539714435523,0.02201146394623468,0.044143317140551606,0.018031490480331248,0.024248449692654574,0.0866148458995505,0.009298509867936022,0.07369477095025943,0.18233661308102395,0.2560313840312834,0.19214316831905226,65536.0,,
1,hpso02a,4062.5,512.0,18000000.0,5.0,0.04686776728958923,0.004815539714435523,0.02201146394623468,0.028966077913734484,0.018031490480331248,0.024248449692654574,0.0866148458995505,0.009298509867936022,0.07369477095025943,0.16715937385420682,0.24085414480446626,0.19214316831905226,65536.0,,
2,hpso02b,4062.5,512.0,18000000.0,5.0,0.04686776728958923,0.004815539714435523,0.02201146394623468,0.028966077913734484,0.018031490480331248,0.024248449692654574,0.0866148458995505,0.009298509867936022,0.07369477095025943,0.16715937385420682,0.24085414480446626,0.19214316831905226,65536.0,,
3,hpso04a,4062.5,512.0,45900000.0,0.6666666666666666,0.023494509365723417,0.0014588863489251762,0.006745089808972224,0.0,0.0,0.0,0.0,0.0,0.03169848552362082,0.0005008800000000022,0.03219936552362082,0.09607158415952613,65536.0,0.00050088,
4,hpso05a,4062.5,512.0,15480000.0,0.6666666666666666,0.023494509365723417,0.0014588863489251762,0.006745089808972224,0.0,0.0,0.0,0.0,0.0,0.03169848552362082,2.7550000000070574e-07,0.03169876102362082,0.09607158415952613,65536.0,,2.755e-07
0,hpso01,16250.0,32.0,18000000.0,5.0,0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.007681310203043123,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.0014596147782165222,0.03749092489229892,0.03895053967051544,0.0004323234744602728,16384.0,,
1,hpso02a,16250.0,32.0,18000000.0,5.0,0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.004099796586041592,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.0014596147782165222,0.03390941127529739,0.03536902605351391,0.0004323234744602728,16384.0,,
2,hpso02b,16250.0,32.0,18000000.0,5.0,0.00030676653301567634,0.0006040997152360674,0.0005487485299647784,0.004099796586041592,0.0013240904678748894,0.006979223647589335,0.021280445457471542,0.00022585511632003657,0.0014596147782165222,0.03390941127529739,0.03536902605351391,0.0004323234744602728,16384.0,,
3,hpso04a,16250.0,32.0,45900000.0,0.6666666666666666,0.00015378008383797878,0.00016960232327548213,0.00019564697108761112,0.0,0.0,0.0,0.0,0.0,0.000519029378201072,0.0005008799999999999,0.0010199093782010719,0.00015720538752008847,16384.0,0.00050088,
4,hpso05a,16250.0,32.0,15480000.0,0.6666666666666666,0.00015378008383797878,0.00016960232327548213,0.00019564697108761112,0.0,0.0,0.0,0.0,0.0,0.000519029378201072,2.754999999999468e-07,0.0005193048782010719,0.00015720538752008847,16384.0,,2.755e-07
0,hpso01,65000.0,32.0,18000000.0,5.0,0.005084827123484445,0.007274451785808003,0.004416403152961977,0.07669361278045465,0.016088546073449648,0.03784372491219375,0.1000070899017033,0.0011402882787258227,0.016775682062254424,0.23177326194652714,0.24854894400878158,0.0036909875200000003,65536.0,,
1,hpso02a,65000.0,32.0,18000000.0,5.0,0.005084827123484445,0.007274451785808003,0.004416403152961977,0.03900344288575328,0.016088546073449648,0.03784372491219375,0.1000070899017033,0.0011402882787258227,0.016775682062254424,0.19408309205182578,0.21085877411408022,0.0036909875200000003,65536.0,,
2,hpso02b,65000.0,32.0,18000000.0,5.0,0.005084827123484445,0.007274451785808003,0.004416403152961977,0.03900344288575328,0.016088546073449648,0.03784372491219375,0.1000070899017033,0.0011402882787258227,0.016775682062254424,0.19408309205182578,0.21085877411408022,0.0036909875200000003,65536.0,,
3,hpso04a,65000.0,32.0,45900000.0,0.6666666666666666,0.0025424135617422225,0.002109245989455071,0.001866939790081101,0.0,0.0,0.0,0.0,0.0,0.006518599341278394,0.0005008800000000004,0.007019479341278395,0.0018454937600000001,65536.0,0.00050088,
4,hpso05a,65000.0,32.0,15480000.0,0.6666666666666666,0.0025424135617422225,0.002109245989455071,0.001866939790081101,0.0,0.0,0.0,0.0,0.0,0.006518599341278394,2.754999999998384e-07,0.006518874841278394,0.0018454937600000001,65536.0,,2.755e-07
0,hpso01,8125.0,512.0,18000000.0,5.0,0.11989698861733908,0.015393227674434674,0.043311966619447875,0.1407301986980461,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.17860218291122165,0.4949523605437167,0.6735545434549384,0.24591845855925476,65536.0,,
1,hpso02a,8125.0,512.0,18000000.0,5.0,0.11989698861733908,0.015393227674434674,0.043311966619447875,0.09081468469521907,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.17860218291122165,0.4450368465408897,0.6236390294521114,0.24591845855925476,65536.0,,
2,hpso02b,8125.0,512.0,18000000.0,5.0,0.11989698861733908,0.015393227674434674,0.043311966619447875,0.09081468469521907,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.17860218291122165,0.4450368465408897,0.6236390294521114,0.24591845855925476,65536.0,,
3,hpso04a,8125.0,512.0,45900000.0,0.6666666666666666,0.06010368050360971,0.005100040724786132,0.013275271162747796,0.0,0.0,0.0,0.0,0.0,0.07847899239114363,0.0005008799999999952,0.07897987239114362,0.12295922927962738,65536.0,0.00050088,
4,hpso05a,8125.0,512.0,15480000.0,0.6666666666666666,0.06010368050360971,0.005100040724786132,0.013275271162747796,0.0,0.0,0.0,0.0,0.0,0.07847899239114363,2.7549999999376684e-07,0.07847926789114362,0.12295922927962738,65536.0,,2.755e-07
0,hpso01,8125.0,512.0,18000000.0,5.0,0.05998469625532987,0.015393227674434674,0.043311966619447875,0.1407301986980461,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.11868989054921242,0.4949523605437167,0.6136422510929291,0.12295922927962738,32768.0,,
1,hpso02a,8125.0,512.0,18000000.0,5.0,0.05998469625532987,0.015393227674434674,0.043311966619447875,0.09081468469521907,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.11868989054921242,0.4450368465408897,0.5637267370901021,0.12295922927962738,32768.0,,
2,hpso02b,8125.0,512.0,18000000.0,5.0,0.05998469625532987,0.015393227674434674,0.043311966619447875,0.09081468469521907,0.053933766967789856,0.06189203137327812,0.21455058126282187,0.02384578224178076,0.11868989054921242,0.4450368465408897,0.5637267370901021,0.12295922927962738,32768.0,,
3,hpso04a,8125.0,512.0,45900000.0,0.6666666666666666,0.03006994122982608,0.005100040724786132,0.013275271162747796,0.0,0.0,0.0,0.0,0.0,0.048445253117360004,0.0005008800000000022,0.048946133117360006,0.06147961463981369,32768.0,0.00050088,
4,hpso05a,8125.0,512.0,15480000.0,0.6666666666666666,0.03006994122982608,0.005100040724786132,0.013275271162747796,0.0,0.0,0.0,0.0,0.0,0.048445253117360004,2.7550000000070574e-07,0.048445528617360005,0.06147961463981369,32768.0,,2.755e-07
0,hpso01,32500.0,64.0,18000000.0,5.0,0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.05436482482343162,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.010525534592250549,0.17258211074869073,0.1831076453409413,0.0016896340048722874,8192.0,,
1,hpso02a,32500.0,64.0,18000000.0,5.0,0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.03374693652905163,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.010525534592250549,0.15196422245431074,0.1624897570465613,0.0016896340048722874,8192.0,,
2,hpso02b,32500.0,64.0,18000000.0,5.0,0.0014836979137466777,0.005599164793531953,0.0034426718849719182,0.03374693652905163,0.01683413544681519,0.027257093553879817,0.07227057084710375,0.0018554860774603673,0.010525534592250549,0.15196422245431074,0.1624897570465613,0.0016896340048722874,8192.0,,
3,hpso04a,32500.0,64.0,45900000.0,0.6666666666666666,0.0007437681918000343,0.002009958763163163,0.001305909062052505,0.0,0.0,0.0,0.0,0.0,0.004059636017015702,0.0005008799999999996,0.004560516017015702,0.0005392893116357331,8192.0,0.00050088,
4,hpso05a,32500.0,64.0,15480000.0,0.6666666666666666,0.0007437681918000343,0.002009958763163163,0.001305909062052505,0.0,0.0,0.0,0.0,0.0,0.004059636017015702,2.754999999998384e-07,0.004059911517015702,0.0005392893116357331,8192.0,,2.755e-07
0,hpso01,32500.0,512.0,18000000.0,5.0,0.09348161517317394,0.16028510850156394,0.165117843079606,1.4698071613837305,0.7853543230085236,0.8298142440751326,2.1734989049121016,0.12040042991520607,0.4188845667543438,5.378875063294694,5.797759630049038,0.10645701594874993,8192.0,,
1,hpso02a,32500.0,512.0,18000000.0,5.0,0.09348161517317394,0.16028510850156394,0.165117843079606,1.230711699908261,0.7853543230085236,0.8298142440751326,2.1734989049121016,0.12040042991520607,0.4188845667543438,5.139779601819224,5.558664168573568,0.10645701594874993,8192.0,,
2,hpso02b,32500.0,512.0,18000000.0,5.0,0.09348161517317394,0.16028510850156394,0.165117843079606,1.230711699908261,0.7853543230085236,0.8298142440751326,2.1734989049121016,0.12040042991520607,0.4188845667543438,5.139779601819224,5.558664168573568,0.10645701594874993,8192.0,,
