,hpso01 (Ingest) [Bmax=4062.5],hpso01 (RCAL) [Bmax=4062.5],hpso01 (FastImg) [Bmax=4062.5],hpso01 (ICAL) [Bmax=4062.5],hpso01 (DPrepA) [Bmax=4062.5],hpso01 (DPrepB) [Bmax=4062.5],hpso01 (DPrepC) [Bmax=4062.5],hpso01 (DPrepD) [Bmax=4062.5],hpso02a (Ingest) [Bmax=4062.5],hpso02a (RCAL) [Bmax=4062.5],hpso02a (FastImg) [Bmax=4062.5],hpso02a (ICAL) [Bmax=4062.5],hpso02a (DPrepA) [Bmax=4062.5],hpso02a (DPrepB) [Bmax=4062.5],hpso02a (DPrepC) [Bmax=4062.5],hpso02a (DPrepD) [Bmax=4062.5],hpso02b (Ingest) [Bmax=4062.5],hpso02b (RCAL) [Bmax=4062.5],hpso02b (FastImg) [Bmax=4062.5],hpso02b (ICAL) [Bmax=4062.5],hpso02b (DPrepA) [Bmax=4062.5],hpso02b (DPrepB) [Bmax=4062.5],hpso02b (DPrepC) [Bmax=4062.5],hpso02b (DPrepD) [Bmax=4062.5],hpso04a (Ingest) [Bmax=4062.5],hpso04a (RCAL) [Bmax=4062.5],hpso04a (FastImg) [Bmax=4062.5],hpso04a (PSS) [Bmax=4062.5],hpso04b (Ingest) [Bmax=4062.5],hpso04b (RCAL) [Bmax=4062.5],hpso04b (FastImg) [Bmax=4062.5],hpso04b (PSS) [Bmax=4062.5],hpso04c (Ingest) [Bmax=4062.5],hpso04c (RCAL) [Bmax=4062.5],hpso04c (FastImg) [Bmax=4062.5],hpso04c (PSS) [Bmax=4062.5],hpso05a (Ingest) [Bmax=4062.5],hpso05a (RCAL) [Bmax=4062.5],hpso05a (FastImg) [Bmax=4062.5],hpso05a (PST) [Bmax=4062.5],hpso05b (Ingest) [Bmax=4062.5],hpso05b (RCAL) [Bmax=4062.5],hpso05b (FastImg) [Bmax=4062.5],hpso05b (PST) [Bmax=4062.5],hpso13 (Ingest) [Bmax=4062.5],hpso13 (RCAL) [Bmax=4062.5],hpso13 (FastImg) [Bmax=4062.5],hpso13 (ICAL) [Bmax=4062.5],hpso13 (DPrepA) [Bmax=4062.5],hpso13 (DPrepB) [Bmax=4062.5],hpso13 (DPrepC) [Bmax=4062.5],hpso14 (Ingest) [Bmax=4062.5],hpso14 (RCAL) [Bmax=4062.5],hpso14 (FastImg) [Bmax=4062.5],hpso14 (ICAL) [Bmax=4062.5],hpso14 (DPrepA) [Bmax=4062.5],hpso14 (DPrepB) [Bmax=4062.5],hpso14 (DPrepC) [Bmax=4062.5],hpso15 (Ingest) [Bmax=4062.5],hpso15 (RCAL) [Bmax=4062.5],hpso15 (FastImg) [Bmax=4062.5],hpso15 (ICAL) [Bmax=4062.5],hpso15 (DPrepA) [Bmax=4062.5],hpso15 (DPrepB) [Bmax=4062.5],hpso15 (DPrepC) [Bmax=4062.5],hpso18 (Ingest) [Bmax=4062.5],hpso18 (RCAL) [Bmax=4062.5],hpso18 (FastImg) [Bmax=4062.5],hpso18 (SinglePulse) [Bmax=4062.5],hpso22 (Ingest) [Bmax=4062.5],hpso22 (RCAL) [Bmax=4062.5],hpso22 (FastImg) [Bmax=4062.5],hpso22 (ICAL) [Bmax=4062.5],hpso22 (DPrepA) [Bmax=4062.5],hpso22 (DPrepB) [Bmax=4062.5],hpso27and33 (Ingest) [Bmax=4062.5],hpso27and33 (RCAL) [Bmax=4062.5],hpso27and33 (FastImg) [Bmax=4062.5],hpso27and33 (ICAL) [Bmax=4062.5],hpso27and33 (DPrepA) [Bmax=4062.5],hpso27and33 (DPrepB) [Bmax=4062.5],hpso32 (Ingest) [Bmax=4062.5],hpso32 (RCAL) [Bmax=4062.5],hpso32 (FastImg) [Bmax=4062.5],hpso32 (ICAL) [Bmax=4062.5],hpso32 (DPrepB) [Bmax=4062.5],hpso37a (Ingest) [Bmax=4062.5],hpso37a (RCAL) [Bmax=4062.5],hpso37a (FastImg) [Bmax=4062.5],hpso37a (ICAL) [Bmax=4062.5],hpso37a (DPrepA) [Bmax=4062.5],hpso37a (DPrepB) [Bmax=4062.5],hpso37b (Ingest) [Bmax=4062.5],hpso37b (RCAL) [Bmax=4062.5],hpso37b (FastImg) [Bmax=4062.5],hpso37b (ICAL) [Bmax=4062.5],hpso37b (DPrepA) [Bmax=4062.5],hpso37b (DPrepB) [Bmax=4062.5],hpso37c (Ingest) [Bmax=4062.5],hpso37c (RCAL) [Bmax=4062.5],hpso37c (FastImg) [Bmax=4062.5],hpso37c (ICAL) [Bmax=4062.5],hpso37c (DPrepA) [Bmax=4062.5],hpso37c (DPrepB) [Bmax=4062.5],hpso38a (Ingest) [Bmax=4062.5],hpso38a (RCAL) [Bmax=4062.5],hpso38a (FastImg) [Bmax=4062.5],hpso38a (ICAL) [Bmax=4062.5],hpso38a (DPrepA) [Bmax=4062.5],hpso38a (DPrepB) [Bmax=4062.5],hpso38b (Ingest) [Bmax=4062.5],hpso38b (RCAL) [Bmax=4062.5],hpso38b (FastImg) [Bmax=4062.5],hpso38b (ICAL) [Bmax=4062.5],hpso38b (DPrepA) [Bmax=4062.5],hpso38b (DPrepB) [Bmax=4062.5],max_low (Ingest) [Bmax=4062.5],max_low (RCAL) [Bmax=4062.5],max_low (FastImg) [Bmax=4062.5],max_low (ICAL) [Bmax=4062.5],max_low (DPrepA) [Bmax=4062.5],max_low (DPrepA_Image) [Bmax=4062.5],max_low (DPrepB) [Bmax=4062.5],max_low (DPrepC) [Bmax=4062.5],max_low (DPrepD) [Bmax=4062.5],max_mid_band1 (Ingest) [Bmax=4062.5],max_mid_band1 (RCAL) [Bmax=4062.5],max_mid_band1 (FastImg) [Bmax=4062.5],max_mid_band1 (ICAL) [Bmax=4062.5],max_mid_band1 (DPrepA) [Bmax=4062.5],max_mid_band1 (DPrepA_Image) [Bmax=4062.5],max_mid_band1 (DPrepB) [Bmax=4062.5],max_mid_band1 (DPrepC) [Bmax=4062.5],max_mid_band1 (DPrepD) [Bmax=4062.5],max_mid_band2 (Ingest) [Bmax=4062.5],max_mid_band2 (RCAL) [Bmax=4062.5],max_mid_band2 (FastImg) [Bmax=4062.5],max_mid_band2 (ICAL) [Bmax=4062.5],max_mid_band2 (DPrepA) [Bmax=4062.5],max_mid_band2 (DPrepA_Image) [Bmax=4062.5],max_mid_band2 (DPrepB) [Bmax=4062.5],max_mid_band2 (DPrepC) [Bmax=4062.5],max_mid_band2 (DPrepD) [Bmax=4062.5],max_mid_band5a_1 (Ingest) [Bmax=4062.5],max_mid_band5a_1 (RCAL) [Bmax=4062.5],max_mid_band5a_1 (FastImg) [Bmax=4062.5],max_mid_band5a_1 (ICAL) [Bmax=4062.5],max_mid_band5a_1 (DPrepA) [Bmax=4062.5],max_mid_band5a_1 (DPrepA_Image) [Bmax=4062.5],max_mid_band5a_1 (DPrepB) [Bmax=4062.5],max_mid_band5a_1 (DPrepC) [Bmax=4062.5],max_mid_band5a_1 (DPrepD) [Bmax=4062.5],max_mid_band5a_2 (Ingest) [Bmax=4062.5],max_mid_band5a_2 (RCAL) [Bmax=4062.5],max_mid_band5a_2 (FastImg) [Bmax=4062.5],max_mid_band5a_2 (ICAL) [Bmax=4062.5],max_mid_band5a_2 (DPrepA) [Bmax=4062.5],max_mid_band5a_2 (DPrepA_Image) [Bmax=4062.5],max_mid_band5a_2 (DPrepB) [Bmax=4062.5],max_mid_band5a_2 (DPrepC) [Bmax=4062.5],max_mid_band5a_2 (DPrepD) [Bmax=4062.5],max_mid_band5b_1 (Ingest) [Bmax=4062.5],max_mid_band5b_1 (RCAL) [Bmax=4062.5],max_mid_band5b_1 (FastImg) [Bmax=4062.5],max_mid_band5b_1 (ICAL) [Bmax=4062.5],max_mid_band5b_1 (DPrepA) [Bmax=4062.5],max_mid_band5b_1 (DPrepA_Image) [Bmax=4062.5],max_mid_band5b_1 (DPrepB) [Bmax=4062.5],max_mid_band5b_1 (DPrepC) [Bmax=4062.5],max_mid_band5b_1 (DPrepD) [Bmax=4062.5],max_mid_band5b_2 (Ingest) [Bmax=4062.5],max_mid_band5b_2 (RCAL) [Bmax=4062.5],max_mid_band5b_2 (FastImg) [Bmax=4062.5],max_mid_band5b_2 (ICAL) [Bmax=4062.5],max_mid_band5b_2 (DPrepA) [Bmax=4062.5],max_mid_band5b_2 (DPrepA_Image) [Bmax=4062.5],max_mid_band5b_2 (DPrepB) [Bmax=4062.5],max_mid_band5b_2 (DPrepC) [Bmax=4062.5],max_mid_band5b_2 (DPrepD) [Bmax=4062.5]
Max Baseline [km],4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625
Dump time [s],11.308286273491978,11.308286273491978,1.0,11.308286273491978,11.308286273491978,11.308286273491978,5.818065288870986,5.818065288870986,11.308286273491978,11.308286273491978,1.0,11.308286273491978,11.308286273491978,11.308286273491978,5.818065288870986,5.818065288870986,11.308286273491978,11.308286273491978,1.0,11.308286273491978,11.308286273491978,11.308286273491978,5.818065288870986,5.818065288870986,11.279070966733395,11.279070966733395,1.0,9.375,2.7963818619640044,2.7963818619640044,1.0,9.375,2.7611385286293535,2.7611385286293535,1.0,9.375,11.279070966733395,11.279070966733395,1.0,(undefined),2.774390113927213,2.774390113927213,1.0,(undefined),2.8038242118495633,2.8038242118495633,1.0,2.8038242118495633,2.8038242118495633,2.8038242118495633,1.5385474885511834,2.750071796605903,2.750071796605903,1.0,2.750071796605903,2.750071796605903,2.750071796605903,1.6257988834818322,2.806780274043111,2.806780274043111,1.0,2.806780274043111,2.806780274043111,2.806780274043111,1.6812409145095863,2.7963818619640044,2.7963818619640044,1.0,10,2.778281352008063,2.778281352008063,1.0,2.778281352008063,2.778281352008063,2.778281352008063,2.692692795388221,2.692692795388221,1.0,2.692692795388221,2.692692795388221,2.692692795388221,2.680148648299414,2.680148648299414,1.0,2.680148648299414,2.680148648299414,2.692692795388221,2.692692795388221,1.0,2.692692795388221,2.692692795388221,2.692692795388221,2.692692795388221,2.692692795388221,1.0,2.692692795388221,2.692692795388221,2.692692795388221,2.692692795388221,2.692692795388221,1.0,2.692692795388221,2.692692795388221,2.692692795388221,2.7461570937343796,2.7461570937343796,1.0,2.7461570937343796,2.7461570937343796,2.7461570937343796,2.7461570937343796,2.7461570937343796,1.0,2.7461570937343796,2.7461570937343796,2.7461570937343796,11.304169156353911,11.304169156353911,1.0,11.304169156353911,11.304169156353911,11.304169156353911,11.304169156353911,5.815947049578853,5.815947049578853,2.680148648299414,2.680148648299414,1.0,2.680148648299414,2.680148648299414,2.680148648299414,2.680148648299414,1.4706827747467062,1.4706827747467062,2.774390113927213,2.774390113927213,1.0,2.774390113927213,2.774390113927213,2.774390113927213,2.774390113927213,1.5223960632068931,1.5223960632068931,2.7585058507380014,2.7585058507380014,1.0,2.7585058507380014,2.7585058507380014,2.7585058507380014,2.7585058507380014,1.513679862977947,1.513679862977947,2.81826689924127,2.81826689924127,1.0,2.81826689924127,2.81826689924127,2.81826689924127,2.81826689924127,1.5464726503072344,1.5464726503072344,2.6954185143207443,2.6954185143207443,1.0,2.6954185143207443,2.6954185143207443,2.6954185143207443,2.6954185143207443,1.479061835715772,1.479061835715772,2.814061168957914,2.814061168957914,1.0,2.814061168957914,2.814061168957914,2.814061168957914,2.814061168957914,1.544164832385685,1.544164832385685
Observation Time [s],18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2400.0,2400.0,2400.0,2400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,2400.0,2400.0,2400.0,2400.0,900.0,900.0,900.0,900.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,60.0,60.0,60.0,60.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,444.0,444.0,444.0,444.0,444.0,444.0,7920.000000000001,7920.000000000001,7920.000000000001,7920.000000000001,7920.000000000001,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
Pointing Time [s],7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,72000.0,72000.0,72000.0,72000.0,72000.0,72000.0,72000.0,72000.0,2400.0,2400.0,2400.0,2400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,2400.0,2400.0,2400.0,2400.0,900.0,900.0,900.0,900.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,15840.000000000002,60.0,60.0,60.0,60.0,2160000.0,2160000.0,2160000.0,2160000.0,2160000.0,2160000.0,444.0,444.0,444.0,444.0,444.0,444.0,7920.000000000001,7920.000000000001,7920.000000000001,7920.000000000001,7920.000000000001,13680.0,13680.0,13680.0,13680.0,13680.0,13680.0,342000.0,342000.0,342000.0,342000.0,342000.0,342000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,59039.99999999999,59039.99999999999,59039.99999999999,59039.99999999999,59039.99999999999,59039.99999999999,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
Total Time [s],18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,45900000.0,45900000.0,45900000.0,45900000.0,2880000.0,2880000.0,2880000.0,2880000.0,8640000.0,8640000.0,8640000.0,8640000.0,15480000.0,15480000.0,15480000.0,15480000.0,5760000.0,5760000.0,5760000.0,5760000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,45360000.0,45360000.0,45360000.0,45360000.0,45360000.0,45360000.0,45360000.0,36000000.0,36000000.0,36000000.0,36000000.0,21600000.0,21600000.0,21600000.0,21600000.0,21600000.0,21600000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,7200000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,3600000.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0
Snapshot Time [s],600,600,1.0,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,1.0,600,600,600,1.0,600,600,600,1.0,600,600,600,1.0,600,600,600,1.0,600,600,600,1.0,600,600,600,600,600,600,1.0,600,600,600,600,600,600,1.0,600,600,600,600,600,600,1.0,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600,600,600,1.0,600,600,600,600,600,600
Facets,(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined),(undefined),1.0,1.0,1.0,1.0,1.0,1.0,1.0,(undefined)
w-stacking planes,(undefined),89.67043064010689,1.0,89.67043063816398,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),89.67043064010689,1.0,66.33900332787519,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),89.67043064010689,1.0,66.33900332787519,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),41.218499059007165,1.0000222031030692,(undefined),(undefined),25.59344908173017,1.0000076130683333,(undefined),(undefined),14.390126777476022,1.0000028215463437,(undefined),(undefined),41.218499059007165,1.0000222031030692,(undefined),(undefined),23.26158675359847,1.0000047418841924,(undefined),(undefined),18.078444782376934,1.0000053507573645,18.078444787502804,7.030038668127542,6.168251727206788,6.367529264305192,(undefined),14.941130341346035,1.0000026332288878,11.322330320664836,5.913518494322046,4.3666126487870995,3.7956577761133348,(undefined),13.264467771179152,1.0000029411534914,9.651328803769356,5.188722488010104,3.9399689932975805,4.194207210508098,(undefined),25.59344908173017,1.0000076130683333,(undefined),(undefined),5.6933389297255665,1.0000006680339117,5.6933394079803765,2.2848909781392264,1.3362265780577405,(undefined),21.736573162673427,1.0000048021281767,8.58604388600496,8.69500933569731,5.076026640686092,(undefined),49.25089609156589,1.0000069509451435,19.4455707529239,11.499083274534929,(undefined),21.736573162673427,1.0000048021281767,16.559331468533646,8.695008533022762,5.076027858906656,(undefined),21.736573162673427,1.0000048021281767,21.736577702424075,8.695008533022762,5.076028162665808,(undefined),21.736573162673427,1.0000048021281767,21.736577702424075,8.695008533022762,5.076028162665808,(undefined),6.378159977361665,1.00000066369751,4.882158572748364,2.565261391505409,1.4349683292228208,(undefined),6.378159977361665,1.00000066369751,6.378160822976549,2.565261391505409,1.4349683292228208,(undefined),97.22714142105376,1.0,97.22714142108491,46.77312171184922,46.56103187418525,30.364208252716793,23.34687924255191,(undefined),(undefined),49.25089609156589,1.0000069509451435,49.25089608533675,19.692623979601375,19.44557075761645,12.704875374821265,6.807062039823398,(undefined),(undefined),23.26158675359847,1.0000047418841924,23.261586738181556,9.268368657202892,9.156879182510288,5.979845804574137,3.730228276152094,(undefined),(undefined),8.119710481923844,1.0000010395339398,8.119709725523277,3.2577883113207555,3.2170831736897774,2.099169757421906,1.4394895600896906,(undefined),(undefined),6.4593405348932995,1.000000605889014,6.4593403993547485,2.5817593066732014,2.5505587975468758,1.6641579861615081,1.2321837856758004,(undefined),(undefined),4.877156212152521,1.000000667218351,4.8771560518639125,1.9653865385915237,1.9399076880675479,1.2789933876202315,1.0068734847111962,(undefined),(undefined),3.113626744888473,1.000000419810531,3.11362660549671,1.2932507831770026,1.2714343782169244,1.0000000257830217,1.0000000177360664,(undefined)
w-stacking planes predict,(undefined),89.67043064010689,1.0,89.67043063816398,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),89.67043064010689,1.0,66.33900332787519,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),89.67043064010689,1.0,66.33900332787519,43.106689181161,27.988528030722076,28.074502328279166,(undefined),(undefined),41.218499059007165,1.0000222031030692,(undefined),(undefined),25.59344908173017,1.0000076130683333,(undefined),(undefined),14.390126777476022,1.0000028215463437,(undefined),(undefined),41.218499059007165,1.0000222031030692,(undefined),(undefined),23.26158675359847,1.0000047418841924,(undefined),(undefined),18.078444782376934,1.0000053507573645,18.078444787502804,7.030038668127542,6.168251727206788,6.367529264305192,(undefined),14.941130341346035,1.0000026332288878,11.322330320664836,5.913518494322046,4.3666126487870995,3.7956577761133348,(undefined),13.264467771179152,1.0000029411534914,9.651328803769356,5.188722488010104,3.9399689932975805,4.194207210508098,(undefined),25.59344908173017,1.0000076130683333,(undefined),(undefined),5.6933389297255665,1.0000006680339117,5.6933394079803765,2.2848909781392264,1.3362265780577405,(undefined),21.736573162673427,1.0000048021281767,8.58604388600496,8.69500933569731,5.076026640686092,(undefined),49.25089609156589,1.0000069509451435,19.4455707529239,11.499083274534929,(undefined),21.736573162673427,1.0000048021281767,16.559331468533646,8.695008533022762,5.076027858906656,(undefined),21.736573162673427,1.0000048021281767,21.736577702424075,8.695008533022762,5.076028162665808,(undefined),21.736573162673427,1.0000048021281767,21.736577702424075,8.695008533022762,5.076028162665808,(undefined),6.378159977361665,1.00000066369751,4.882158572748364,2.565261391505409,1.4349683292228208,(undefined),6.378159977361665,1.00000066369751,6.378160822976549,2.565261391505409,1.4349683292228208,(undefined),97.22714142105376,1.0,97.22714142108491,46.77312171184922,46.56103187418525,30.364208252716793,23.34687924255191,(undefined),(undefined),49.25089609156589,1.0000069509451435,49.25089608533675,19.692623979601375,19.44557075761645,12.704875374821265,6.807062039823398,(undefined),(undefined),23.26158675359847,1.0000047418841924,23.261586738181556,9.268368657202892,9.156879182510288,5.979845804574137,3.730228276152094,(undefined),(undefined),8.119710481923844,1.0000010395339398,8.119709725523277,3.2577883113207555,3.2170831736897774,2.099169757421906,1.4394895600896906,(undefined),(undefined),6.4593405348932995,1.000000605889014,6.4593403993547485,2.5817593066732014,2.5505587975468758,1.6641579861615081,1.2321837856758004,(undefined),(undefined),4.877156212152521,1.000000667218351,4.8771560518639125,1.9653865385915237,1.9399076880675479,1.2789933876202315,1.0068734847111962,(undefined),(undefined),3.113626744888473,1.000000419810531,3.11362660549671,1.2932507831770026,1.2714343782169244,1.0000000257830217,1.0000000177360664,(undefined)
Stations/antennas,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,197,197,197,197,197,197,197,197,512,512,512,512,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,512,512,512,512,512,512,512,512,512,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
