Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
RCAL_data,hpso18,-1.0,1.3346778305163263,1.3346250076423414,0.26692500152846826,-1.0,21.255998668799997,0.05412149548877739,0.011106300594554233,0.05412149548877739,-1.0,75.77277625131914,0.43379589119999995,-1.0,0.43379589119999995,0.43379589119999995,5.0432e-08,0.43379589119999995,-1.0,-1.0,-1.0,0.26692500152846826,363.376536118223,75.77277625131914
FastImg,hpso18,-1.0,0.027460232148650246,-1.0,-1.0,-1.0,0.0,0.0010969526589620366,7.452119583806716e-06,0.0,-1.0,0.00011756433550093637,1.781563064940069e-05,-1.0,7.126252259760276e-05,0.29973962323729036,-1.0,0.002485280475591397,-1.0,-1.0,-1.0,0.027460232148650246,0.0010969526589620366,0.00011756433550093637
FastImg_data,hpso18,-1.0,2.746225836865347,-1.0,-1.0,-1.0,0.0,0.005589089687855037,0.0005480784024310528,0.0,-1.0,1.3185941881018757,0.10689378389640417,-1.0,0.10689378389640417,0.10689378389640417,-1.0,0.10689378389640417,-1.0,-1.0,-1.0,2.7461419910336264,10459.052069766714,1.3185941881018757
Ingest,hpso22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010152151800685712,0.00029214825325714285,0.0001461304123428571,0.5930699847811198,-1.0,-1.0,-1.0
Ingest_data,hpso22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4382223798857142,0.43379589119999995,0.4382223798857142,0.4382223798857142,-1.0,-1.0,-1.0
RCAL,hpso22,-1.0,0.013807968539662444,0.008560916989811073,0.0017121833979622143,-1.0,0.02530476032,0.021843720178898695,8.015659003350733e-05,0.02530476032,-1.0,0.006338771641951986,7.22993152e-05,-1.0,0.0011567890432,0.6082010209133714,0.00144628435712,0.010085754470399997,-1.0,-1.0,-1.0,0.002761593707932488,0.021843720178898695,0.006338771641951986
RCAL_data,hpso22,-1.0,1.3697849422257555,1.3697467183697716,0.2739493436739543,-1.0,10.844897279999998,0.0601174425251305,0.007734780383594078,0.0601174425251305,-1.0,5.258944307333428,0.43379589119999995,-1.0,0.43379589119999995,0.43379589119999995,5.0432e-08,0.43379589119999995,-1.0,-1.0,-1.0,0.2739493436739543,561.473704587603,5.258944307333428
FastImg,hpso22,-1.0,0.028215875879241157,-1.0,-1.0,-1.0,0.0,0.0003440731645436828,8.014078399372313e-06,0.0,-1.0,6.061220371201515e-05,1.915909631058536e-05,-1.0,7.663638524234143e-05,0.32234280238039154,-1.0,0.002672693935326657,-1.0,-1.0,-1.0,0.028215875879241157,0.0003440731645436828,6.061220371201515e-05
FastImg_data,hpso22,-1.0,2.818493827436695,-1.0,-1.0,-1.0,0.0,0.006010558799529234,0.0005480784024310528,0.0,-1.0,0.002269383159915954,0.11495457786351215,-1.0,0.11495457786351217,0.11495457786351215,-1.0,0.11495457786351217,-1.0,-1.0,-1.0,2.818408885534509,11543.751231035312,0.002269383159915954
ICAL,hpso22,-1.0,0.12427171685696198,0.07704825290829966,0.015409650581659932,4.19635225e-05,0.22774284288,0.19659348161008824,0.000721409310301566,0.22774284288,0.00027029787530294787,0.05704894477756787,0.0006506938367999999,1.875e-12,0.010411101388799998,5.473809188220343,0.017352739742464,0.09077179023359998,-1.0,-1.0,-1.0,0.0248543433713924,0.19659348161008824,0.05704894477756787
ICAL_data,hpso22,-1.0,12.3280644800318,12.32772046532794,2.4655440930655885,0.003210343871179152,97.60407551999998,0.5410569827261745,0.06961302345234671,0.5410569827261745,2.5e-09,47.330498766000844,3.9041630207999996,1.44e-08,3.9041630207999996,3.9041630207999996,1.5297706666666669e-07,3.9041630207999996,-1.0,-1.0,-1.0,2.4655440930655885,5053.263341288427,47.330498766000844
DPrepA,hpso22,-1.0,0.03793554608561287,0.004485315066678184,0.004485315066678184,2.564437486111111e-06,0.0,0.069970163465385,5.5146085712488265e-05,0.0,2.2166593819468437e-06,0.001873513444342294,0.0001627436965420429,-1.0,0.0026038991446726864,2.7380863044214956,-1.0,0.022702745667614984,-1.0,-1.0,-1.0,0.03793554608561287,0.069970163465385,0.001873513444342294
DPrepA_data,hpso22,-1.0,0.7176633879035655,0.7176504106685093,0.7176504106685093,0.0003737762555565152,0.0,0.206797821421831,0.003154907304948197,0.0,1.2222222222222223e-11,1.4920729241235378,0.9764621792522574,-1.0,0.9764621792522575,0.9764621792522574,-1.0,0.9764621792522575,-1.0,-1.0,-1.0,0.7176504106685093,2269.8036347519264,1.4920729241235378
DPrepB,hpso22,-1.0,0.015030300582462503,0.008970630133356368,0.04485315066678183,0.0025644374861111107,0.0,0.06613961013734229,0.00011043867518134518,0.0,0.0011083296909734216,0.007816851913224038,0.0003254873930840858,-1.0,0.005207798289345373,2.7380863044214956,-1.0,0.04540549133522997,-1.0,-1.0,-1.0,0.07515150291231251,0.06613961013734229,0.007816851913224038
DPrepB_data,hpso22,-1.0,1.435326775807131,1.4353008213370186,7.176504106685093,0.1868881277782576,0.0,0.08282900638600887,0.006309814609896394,0.0,6.111111111111111e-09,23.78808163743134,1.9529243585045148,-1.0,1.952924358504515,1.9529243585045148,-1.0,1.952924358504515,-1.0,-1.0,-1.0,7.176504106685093,908.6803503022508,23.78808163743134
Ingest,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010152151800685712,0.00029214825325714285,0.0001461304123428571,0.5930699847811198,-1.0,-1.0,-1.0
Ingest_data,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4382223798857142,0.43379589119999995,0.4382223798857142,0.4382223798857142,-1.0,-1.0,-1.0
RCAL,hpso38a,-1.0,0.014495586802212917,0.0089685797036116,0.0017937159407223201,-1.0,0.02530476032,0.026957439842347008,9.041837595001174e-05,0.02530476032,-1.0,0.007830678774397604,7.22993152e-05,-1.0,0.0011567890432,0.6082010209133714,0.00144628435712,0.010085754470399997,-1.0,-1.0,-1.0,0.0028991173604425826,0.026957439842347008,0.007830678774397604
RCAL_data,hpso38a,-1.0,1.4350118759417545,1.434972752577856,0.2869945505155712,-1.0,10.844897279999998,0.0678137819625088,0.007753151491533548,0.0678137819625088,-1.0,8.384219526558361,0.43379589119999995,-1.0,0.43379589119999995,0.43379589119999995,5.0432e-08,0.43379589119999995,-1.0,-1.0,-1.0,0.2869945505155712,663.3670263394237,8.384219526558361
FastImg,hpso38a,-1.0,0.029621414841439205,-1.0,-1.0,-1.0,0.0,0.000393127493988164,9.038054812643152e-06,0.0,-1.0,6.796567132835783e-05,2.1607100475327966e-05,-1.0,8.642840190131187e-05,0.3635293233890066,-1.0,0.003014190516308251,-1.0,-1.0,-1.0,0.029621414841439205,0.000393127493988164,6.796567132835783e-05
FastImg_data,hpso38a,-1.0,2.952705773273388,-1.0,-1.0,-1.0,0.0,0.006778541109482365,0.0005480784024310528,0.0,-1.0,0.003492679538621521,0.1296426028519678,-1.0,0.1296426028519678,0.1296426028519678,-1.0,0.1296426028519678,-1.0,-1.0,-1.0,2.952618832464724,13638.65268128791,0.003492679538621521
ICAL,hpso38a,-1.0,0.057038729530420655,0.0358743188144464,0.0071748637628892805,4.19635225e-05,0.12109453387661138,0.08812017838831188,0.0003646940152321093,0.12109453387661138,0.00017159099820983817,0.03360904784856183,0.0005406005976634437,1.875e-12,0.0086496095626151,4.547675652193248,0.014416920032155832,0.07541378337405039,-1.0,-1.0,-1.0,0.011407745906084133,0.08812017838831188,0.03360904784856183
ICAL_data,hpso38a,-1.0,5.740078802458137,5.739891010311425,1.1479782020622848,0.0014947632839352667,51.89765737569059,0.27352051142408196,0.03796701135701499,0.27352051142408196,1.6e-09,19.028467842747425,3.243603585980662,1.44e-08,3.243603585980662,3.243603585980662,1.5297706666666669e-07,3.243603585980662,-1.0,-1.0,-1.0,1.1479782020622848,2211.248449526758,19.028467842747425
DPrepA,hpso38a,-1.0,0.044533824570130054,0.004698901498424763,0.004698901498424763,2.564437486111111e-06,0.0,0.08024096593482945,6.219689598411886e-05,0.0,2.261156555227381e-06,0.0021807848114262854,0.00018353784938121174,-1.0,0.002936605590099388,3.08793816541979,-1.0,0.025603529988679034,-1.0,-1.0,-1.0,0.044533824570130054,0.08024096593482945,0.0021807848114262854
DPrepA_data,hpso38a,-1.0,0.751837522371508,0.7518242397479622,0.7518242397479622,0.00039157512486873023,0.0,0.23323835994044573,0.003156760057832892,0.0,1.2222222222222223e-11,1.9166409529204889,1.1012270962872706,-1.0,1.1012270962872706,1.1012270962872706,-1.0,1.1012270962872706,-1.0,-1.0,-1.0,0.7518242397479622,2681.7166986410284,1.9166409529204889
DPrepB,hpso38a,-1.0,0.015777565427621095,0.009397802996849527,0.04698901498424764,0.0025644374861111107,0.0,0.08723851260623183,0.00012439379196823772,0.0,0.0011305782776136904,0.010627981861733799,0.0003670756987624235,-1.0,0.005873211180198776,3.08793816541979,-1.0,0.05120705997735807,-1.0,-1.0,-1.0,0.07888782713810548,0.08723851260623183,0.010627981861733799
DPrepB_data,hpso38a,-1.0,1.503675044743016,1.5036484794959244,7.5182423974796215,0.19578756243436513,0.0,0.0932953439761783,0.006313520115665784,0.0,6.111111111111111e-09,39.16255074646004,2.202454192574541,-1.0,2.202454192574541,2.202454192574541,-1.0,2.202454192574541,-1.0,-1.0,-1.0,7.5182423974796215,1072.6866794564112,39.16255074646004
Ingest,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.010152151800685712,0.00029214825325714285,0.0001461304123428571,0.5930699847811198,-1.0,-1.0,-1.0
Ingest_data,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4382223798857142,0.43379589119999995,0.4382223798857142,0.4382223798857142,-1.0,-1.0,-1.0
RCAL,hpso38b,-1.0,0.014495586802212917,0.0089685797036116,0.0017937159407223201,-1.0,0.02530476032,0.026957439842347008,9.041837595001174e-05,0.02530476032,-1.0,0.007830678774397604,7.22993152e-05,-1.0,0.0011567890432,0.6082010209133714,0.00144628435712,0.010085754470399997,-1.0,-1.0,-1.0,0.0028991173604425826,0.026957439842347008,0.007830678774397604
RCAL_data,hpso38b,-1.0,1.4350118759417545,1.434972752577856,0.2869945505155712,-1.0,10.844897279999998,0.0678137819625088,0.007753151491533548,0.0678137819625088,-1.0,8.384219526558361,0.43379589119999995,-1.0,0.43379589119999995,0.43379589119999995,5.0432e-08,0.43379589119999995,-1.0,-1.0,-1.0,0.2869945505155712,663.3670263394237,8.384219526558361
FastImg,hpso38b,-1.0,0.029621414841439205,-1.0,-1.0,-1.0,0.0,0.000393127493988164,9.038054812643152e-06,0.0,-1.0,6.796567132835783e-05,2.1607100475327966e-05,-1.0,8.642840190131187e-05,0.3635293233890066,-1.0,0.003014190516308251,-1.0,-1.0,-1.0,0.029621414841439205,0.000393127493988164,6.796567132835783e-05
FastImg_data,hpso38b,-1.0,2.952705773273388,-1.0,-1.0,-1.0,0.0,0.006778541109482365,0.0005480784024310528,0.0,-1.0,0.003492679538621521,0.1296426028519678,-1.0,0.1296426028519678,0.1296426028519678,-1.0,0.1296426028519678,-1.0,-1.0,-1.0,2.952618832464724,13638.65268128791,0.003492679538621521
ICAL,hpso38b,-1.0,0.1304602812199162,0.08071721733250439,0.01614344346650088,4.19635225e-05,0.22774284288,0.24261695858112306,0.0008137653835501056,0.22774284288,0.00027068005909713585,0.07047610896957841,0.0006506938367999999,1.875e-12,0.010411101388799998,5.473809188220343,0.017352739742464,0.09077179023359998,-1.0,-1.0,-1.0,0.026092056243983242,0.24261695858112306,0.07047610896957841
ICAL_data,hpso38b,-1.0,12.915106883475795,12.914754773200706,2.5829509546401406,0.0033632173888543493,97.60407551999998,0.6103240376625793,0.06977836342380193,0.6103240376625793,2.5e-09,75.45797573902524,3.9041630207999996,1.44e-08,3.9041630207999996,3.9041630207999996,1.5297706666666669e-07,3.9041630207999996,-1.0,-1.0,-1.0,2.5829509546401406,5970.303237054813,75.45797573902524
DPrepA,hpso38b,-1.0,0.044533824570130054,0.004698901498424763,0.004698901498424763,2.564437486111111e-06,0.0,0.08024096593482945,6.219689598411886e-05,0.0,2.261156555227381e-06,0.0021807848114262854,0.00018353784938121174,-1.0,0.002936605590099388,3.08793816541979,-1.0,0.025603529988679034,-1.0,-1.0,-1.0,0.044533824570130054,0.08024096593482945,0.0021807848114262854
DPrepA_data,hpso38b,-1.0,0.751837522371508,0.7518242397479622,0.7518242397479622,0.00039157512486873023,0.0,0.23323835994044573,0.003156760057832892,0.0,1.2222222222222223e-11,1.9166409529204889,1.1012270962872706,-1.0,1.1012270962872706,1.1012270962872706,-1.0,1.1012270962872706,-1.0,-1.0,-1.0,0.7518242397479622,2681.7166986410284,1.9166409529204889
DPrepB,hpso38b,-1.0,0.015777565427621095,0.009397802996849527,0.04698901498424764,0.0025644374861111107,0.0,0.08723851260623183,0.00012439379196823772,0.0,0.0011305782776136904,0.010627981861733799,0.0003670756987624235,-1.0,0.005873211180198776,3.08793816541979,-1.0,0.05120705997735807,-1.0,-1.0,-1.0,0.07888782713810548,0.08723851260623183,0.010627981861733799
DPrepB_data,hpso38b,-1.0,1.503675044743016,1.5036484794959244,7.5182423974796215,0.19578756243436513,0.0,0.0932953439761783,0.006313520115665784,0.0,6.111111111111111e-09,39.16255074646004,2.202454192574541,-1.0,2.202454192574541,2.202454192574541,-1.0,2.202454192574541,-1.0,-1.0,-1.0,7.5182423974796215,1072.6866794564112,39.16255074646004
