Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
FastImg,hpso15,-1.0,0.0010940983493363007,-1.0,-1.0,-1.0,0.0,2.242386184184998e-05,5.427205240995981e-07,0.0,-1.0,2.2223508679900885e-05,8.038645342031915e-07,-1.0,3.2154581368127664e-06,0.016063700160051604,-1.0,0.00011213910252134522,-1.0,-1.0,-1.0,0.0010940983493363007,2.242386184184998e-05,2.2223508679900885e-05
FastImg_data,hpso15,-1.0,0.12703432601566048,-1.0,-1.0,-1.0,0.0,0.00040704039307469856,0.0003283866207133307,0.0,-1.0,0.000420151147652491,0.004823187205219149,-1.0,0.004823187205219149,0.004823187205219149,-1.0,0.004823187205219149,-1.0,-1.0,-1.0,0.12701629377475526,31.096984129739116,0.000420151147652491
ICAL,hpso15,-1.0,0.008866180667512278,0.0015432479693632767,0.00030864959387265535,3.814865681818181e-05,0.0019568906280749113,0.004082973219143856,1.702900546897475e-05,0.0019568906280749113,8.598061874709876e-05,0.006355435783554311,1.553087800059453e-05,3.409090909090909e-12,0.00024849404800951247,0.1551774937248512,0.0004147329827145209,0.0021665574810829373,-1.0,-1.0,-1.0,0.0017732361335024561,0.004082973219143856,0.006355435783554311
ICAL_data,hpso15,-1.0,0.24694888732839065,0.24691967509812424,0.04938393501962485,5.8456362475881664e-05,0.8386674120321047,0.012771754101731063,0.011096615803016935,0.012771754101731063,8.181818181818181e-10,13.037198173101402,0.09318526800356719,1.44e-08,0.09318526800356719,0.09318526800356719,9.750186666666666e-08,0.09318526800356719,-1.0,-1.0,-1.0,0.04938393501962485,6.722361208858221,13.037198173101402
DPrepA,hpso15,-1.0,0.0021554132753618376,0.00020213819900496348,0.00020213819900496348,2.331306805555555e-06,0.0,0.002930414813785018,2.3026152909840375e-06,0.0,1.2039371525893235e-06,0.0006870158588542383,5.272911540211095e-06,-1.0,8.436658464337752e-05,0.10536908440224432,-1.0,0.0007355711598594478,-1.0,-1.0,-1.0,0.0021554132753618376,0.002930414813785018,0.0006870158588542383
DPrepA_data,hpso15,-1.0,0.03234486676648801,0.032342111840794156,0.032342111840794156,1.5313499924618443e-05,0.0,0.00863480734119014,0.0010789012310828921,0.0,1.111111111111111e-11,2.1385501552323256,0.03163746924126657,-1.0,0.03163746924126657,0.03163746924126657,-1.0,0.03163746924126657,-1.0,-1.0,-1.0,0.032342111840794156,6.114281495122099,2.1385501552323256
DPrepB,hpso15,-1.0,0.0013117537023103094,0.00020213819900496348,0.00026277965870645254,0.0006061397694444443,0.0,0.0008000446969264067,2.3026152909840375e-06,0.0,0.00031302365967322414,0.0010051429080572773,5.272911540211095e-06,-1.0,8.436658464337752e-05,0.10536908440224432,-1.0,0.0007355711598594478,-1.0,-1.0,-1.0,0.001705279813003402,0.0008000446969264067,0.0010051429080572773
DPrepB_data,hpso15,-1.0,0.03234486676648801,0.032342111840794156,0.04204474539303241,0.003981509980400795,0.0,0.001726961468238028,0.0010789012310828921,0.0,2.888888888888888e-09,4.241028009125224,0.03163746924126657,-1.0,0.03163746924126657,0.03163746924126657,-1.0,0.03163746924126657,-1.0,-1.0,-1.0,0.04204474539303241,1.2228562990244194,4.241028009125224
DPrepC,hpso15,-1.0,0.0004795935287209186,0.00014236484145917317,0.0017795605182396642,0.005828267013888888,0.0,0.00313299283504304,7.504969164219047e-06,0.0,0.00298154110233231,0.002023408466111902,8.507956476143683e-06,-1.0,0.00013612730361829893,0.1700152898809138,-1.0,0.0011868599284220438,-1.0,-1.0,-1.0,0.005994919109011484,0.00313299283504304,0.002023408466111902
DPrepC_data,hpso15,-1.0,0.022780686629412187,0.022778374633467702,0.28472968291834627,0.026963038155146418,0.0,0.0056287268731642845,0.0018011925994125713,0.0,2.7777777777777774e-08,4.537912032925414,0.0510477388568621,-1.0,0.0510477388568621,0.0510477388568621,-1.0,0.0510477388568621,-1.0,-1.0,-1.0,0.28472968291834627,1.7085514972059141,4.537912032925414
Ingest,hpso18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0034299095386638467,9.870243276730496e-05,4.937375979979226e-05,0.20037355620152356,-1.0,-1.0,-1.0
Ingest_data,hpso18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14805364915095742,0.1462807627667931,0.14805364915095742,0.14805364915095742,-1.0,-1.0,-1.0
RCAL,hpso18,-1.0,0.004288972687195515,0.000391582684533951,7.831653690679023e-05,-1.0,0.0018997467396744793,0.001749889949302976,7.99195071679565e-06,0.0018997467396744793,-1.0,0.003315097504312973,5.42784782764137e-06,-1.0,8.684556524226192e-05,0.054232595361384126,0.00010885500967282737,0.0007571847719559711,-1.0,-1.0,-1.0,0.0008577945374391027,0.001749889949302976,0.003315097504312973
RCAL_data,hpso18,-1.0,0.06266140449402503,0.06265322952543217,0.012530645905086435,-1.0,0.8141771741462055,0.005993963037596738,0.0029000864472400073,0.005993963037596738,-1.0,9.06425775591678,0.032567086965848216,-1.0,0.032567086965848216,0.032567086965848216,5.0432e-08,0.032567086965848216,-1.0,-1.0,-1.0,0.012530645905086435,3.207272753522206,9.06425775591678
FastImg,hpso18,-1.0,0.0011113259972660595,-1.0,-1.0,-1.0,0.0,4.834879516396861e-05,1.1358295206100676e-06,0.0,-1.0,4.7001260855615665e-05,1.685654582982822e-06,-1.0,6.742618331931288e-06,0.03368459316505742,-1.0,0.00023514881432610375,-1.0,-1.0,-1.0,0.0011113259972660595,4.834879516396861e-05,4.7001260855615665e-05
FastImg_data,hpso18,-1.0,0.12893427673150698,-1.0,-1.0,-1.0,0.0,0.0008518721404575508,0.00032858236977162836,0.0,-1.0,0.0036155534814593785,0.010113927497896934,-1.0,0.010113927497896934,0.010113927497896934,-1.0,0.010113927497896934,-1.0,-1.0,-1.0,0.12891611013463408,65.9385366355503,0.0036155534814593785
Ingest,hpso22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0034522554078853683,9.934547936360769e-05,4.9695429968356164e-05,0.20167894079201815,-1.0,-1.0,-1.0
Ingest_data,hpso22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14901821904541157,0.147233782302021,0.14901821904541157,0.14901821904541157,-1.0,-1.0,-1.0
RCAL,hpso22,-1.0,0.0031214561252785227,0.00027908853612617116,5.581770722523423e-05,-1.0,0.0,0.0018015995797318865,6.510044963346309e-06,0.0,-1.0,0.000762115534691814,5.875187297746277e-06,-1.0,9.400299676394043e-05,0.058702208593322806,0.00011780179907492554,0.0008195886280356056,-1.0,-1.0,-1.0,0.0006242912250557044,0.0018015995797318865,0.000762115534691814
RCAL_data,hpso22,-1.0,0.0446555460860979,0.04465416578018738,0.008930833156037477,-1.0,0.0,0.004882533722509731,0.0005288551969529697,0.0,-1.0,1.2449953304082688,0.03525112378647766,-1.0,0.03525112378647766,0.03525112378647766,5.0432e-08,0.03525112378647766,-1.0,-1.0,-1.0,0.008930833156037477,10.240873183225322,1.2449953304082688
FastImg,hpso22,-1.0,0.001142120809585132,-1.0,-1.0,-1.0,0.0,4.968146014549986e-05,1.2252527142712082e-06,0.0,-1.0,4.911903344471585e-05,1.8245786920353658e-06,-1.0,7.298314768141463e-06,0.03646072662768668,-1.0,0.0002545287275389335,-1.0,-1.0,-1.0,0.001142120809585132,4.968146014549986e-05,4.911903344471585e-05
FastImg_data,hpso22,-1.0,0.13232704342751023,-1.0,-1.0,-1.0,0.0,0.0009189395357034062,0.00032892660527473615,0.0,-1.0,1.2903502614037195e-05,0.010947472152212192,-1.0,0.010947472152212192,0.010947472152212192,-1.0,0.010947472152212192,-1.0,-1.0,-1.0,0.1323086393487033,72.77684189760426,1.2903502614037195e-05
ICAL,hpso22,-1.0,0.028093105128983695,0.0025117968251355404,0.0005023593650271081,4.19635225e-05,0.0,0.01621439621705417,5.859040467011678e-05,0.0,1.0752526127618284e-05,0.006859039811873047,5.287668567971649e-05,1.875e-12,0.0008460269708754638,0.5283198773399052,0.0014109490459231063,0.00737629765232045,-1.0,-1.0,-1.0,0.005618621025796739,0.01621439621705417,0.006859039811873047
ICAL_data,hpso22,-1.0,0.401899914774881,0.40188749202168644,0.08037749840433729,0.00010465820104731419,0.0,0.043942803502587585,0.004759696772576728,0.0,1e-10,11.204957972158878,0.317260114078299,1.44e-08,0.317260114078299,0.317260114078299,1.5297706666666669e-07,0.317260114078299,-1.0,-1.0,-1.0,0.08037749840433729,92.16785864902789,11.204957972158878
DPrepA,hpso22,-1.0,0.0008664416147634277,0.00021056062396350358,0.00021056062396350358,2.564437486111111e-06,0.0,0.00476250601817471,5.226379248570366e-06,0.0,1.3260855397146189e-06,0.0009085368570637602,1.1968236994868286e-05,-1.0,0.00019149179191789258,0.23916239907333126,-1.0,0.0016695690607841257,-1.0,-1.0,-1.0,0.0008664416147634277,0.00476250601817471,0.0009085368570637602
DPrepA_data,hpso22,-1.0,0.03369251156842274,0.03368969983416057,0.03368969983416057,1.75467186636253e-05,0.0,0.019598922182138875,0.00108996833270884,0.0,1.2222222222222223e-11,0.16067089231581075,0.07180942196920971,-1.0,0.07180942196920971,0.07180942196920971,-1.0,0.07180942196920971,-1.0,-1.0,-1.0,0.03368969983416057,14.309379064591875,0.16067089231581075
