Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepB,hpso01,-1.0,0.0072721382769481945,0.00012338723479572567,0.00030846808698931414,0.004103099977777778,0.0,0.014231758155341608,7.668007648583861e-05,0.0,0.0010309161292275995,0.03708884858572911,7.374822924174924e-05,-1.0,0.03539915003603964,0.6503172188738907,-1.0,0.010287877979224022,-1.0,-1.0,-1.0,0.018180345692370488,0.014231758155341608,0.03708884858572911
DPrepB_data,hpso01,-1.0,0.01974626234576606,0.019741957567316105,0.04935489391829027,0.0020564539132620946,0.0,0.057510057364378954,0.016138771262230615,0.0,9.777777777777777e-09,35.627666228412174,0.4424893754504955,-1.0,0.4424893754504955,0.4424893754504955,-1.0,0.4424893754504955,-1.0,-1.0,-1.0,0.04935489391829027,0.9039515293180933,35.627666228412174
DPrepC,hpso01,-1.0,0.007607576859779745,0.00012338723479572567,0.0009254042609679425,0.012309299933333333,0.0,0.04363672860136016,0.0002370900057102005,0.0,0.003092748387682799,0.09236733438579918,0.0002251148602101408,-1.0,0.10805513290086759,1.985079117481615,-1.0,0.03140352299931464,-1.0,-1.0,-1.0,0.05705682644834808,0.04363672860136016,0.09236733438579918
DPrepC_data,hpso01,-1.0,0.01974626234576606,0.019741957567316105,0.14806468175487078,0.006169361739786283,0.0,0.17781750428265036,0.023073078571283274,0.0,2.933333333333333e-08,62.182874671864774,1.350689161260845,-1.0,1.3506891612608452,1.350689161260845,-1.0,1.3506891612608452,-1.0,-1.0,-1.0,0.14806468175487078,1.7876406598463854,62.182874671864774
DPrepD,hpso01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10805513290086759,-1.0,-1.0,0.03140352299931464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DPrepD_data,hpso01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3506891612608452,-1.0,-1.0,1.3506891612608452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ingest,hpso02a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.006281068530030465,0.00018075017352605654,9.04040637443387e-05,0.3670356769420338,-1.0,-1.0,-1.0
Ingest_data,hpso02a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27112526028908485,0.2699858390207885,0.27112526028908485,0.27112526028908485,-1.0,-1.0,-1.0
RCAL,hpso02a,-1.0,0.018463740283889557,8.177208560553091e-05,1.6354417121106183e-05,-1.0,0.0,0.008762283201835112,3.734669636829466e-05,0.0,-1.0,0.009718133561315229,1.810022005866021e-05,-1.0,0.0086881056281569,0.15960904947246868,0.0003660309330132041,0.002524980698183099,-1.0,-1.0,-1.0,0.003692748056777911,0.008762283201835112,0.009718133561315229
RCAL_data,hpso02a,-1.0,0.013084590324322664,0.013083533696884947,0.002616706739376989,-1.0,0.0,0.028010022276220993,0.0025438507973232086,0.0,-1.0,19.65005079238443,0.10860132035196124,-1.0,0.10860132035196124,0.10860132035196124,2.62144e-07,0.10860132035196124,-1.0,-1.0,-1.0,0.002616706739376989,1.6169676845528984,19.65005079238443
FastImg,hpso02a,-1.0,0.00038054755769741875,-1.0,-1.0,-1.0,0.0,0.0012254801396113515,2.7834954688960693e-05,0.0,-1.0,0.001995028719354165,1.023249364591549e-05,-1.0,0.001227899237509859,0.1804617379528741,-1.0,0.001427432863605211,-1.0,-1.0,-1.0,0.00038054755769741875,0.0012254801396113515,0.001995028719354165
FastImg_data,hpso02a,-1.0,0.038780114134384217,-1.0,-1.0,-1.0,0.0,0.02087621601672052,0.004658626033685299,0.0,-1.0,0.7174030280611161,0.06139496187549294,-1.0,0.06139496187549296,0.06139496187549294,-1.0,0.06139496187549296,-1.0,-1.0,-1.0,0.038766025768548,17.250182455056517,0.7174030280611161
