Telescope,Pipeline,Data Rate [Gbit/s],Daily Growth [TB/day],Yearly Growth [PB/year],5-year Growth [PB/(5 year)]
SKA1_Low,DPrepA,0.019755956969930856,0.21342360314616304,0.0778996151483495,0.38949807574174755
SKA1_Low,DPrepB,0.9877978484965427,10.67118015730815,3.894980757417475,19.474903787087374
SKA1_Low,DPrepC,2.963393545489628,32.01354047192445,11.684942272252425,58.424711361262126
SKA1_Low,DPrepD,42.7989135775351,462.35666337811165,168.76018213301077,843.8009106650538
SKA1_Low,PSS,0.284723744149766,3.0758706080499225,1.1226927719382218,5.613463859691109
SKA1_Low,PST,0.34574151711950074,3.7350456094419666,1.3632916474463177,6.816458237231588
SKA1_Low,47.40032618976047,512.0657238279823,186.90398919721355,934.5199459860678
